Query-based data pricing,Paraschos Koutris; Prasang Upadhyaya; Magdalena Balazinska; Bill Howe; Dan Suciu,Abstract Data is increasingly being bought and sold online; and Web-based marketplaceservices have emerged to facilitate these activities. However; current mechanisms for pricingdata are very simple: buyers can choose only from a set of explicit views; each with aspecific price. In this article; we propose a framework for pricing data on the Internet that;given the price of a few views; allows the price of any query to be derived automatically. Wecall this capability query-based pricing. We first identify two important properties that thepricing function must satisfy; the arbitrage-free and discount-free properties. Then; we provethat there exists a unique function that satisfies these properties and extends the seller'sexplicit prices to all queries. Central to our framework is the notion of query determinacy; andin particular instance-based determinacy: we present several results regarding the …,Journal of the ACM (JACM),2015,68,7
Virtual appliances; cloud computing; and reproducible research,Bill Howe,As science becomes increasingly computational; reproducibility has become increasinglydifficult; perhaps surprisingly. In many contexts; virtualization and cloud computing canmitigate the issues involved without significant overhead to the researcher; enabling the nextgeneration of rigorous and reproducible computational science.,Computing in Science & Engineering,2012,68,7
The bigdawg polystore system,Jennie Duggan; Aaron J Elmore; Michael Stonebraker; Magda Balazinska; Bill Howe; Jeremy Kepner; Sam Madden; David Maier; Tim Mattson; Stan Zdonik,Abstract This paper presents a new view of federated databases to address the growingneed for managing information that spans multiple data models. This trend is fueled by theproliferation of storage engines and query languages based on the observation that “no onesize fits all”. To address this shift; we propose a polystore architecture; it is designed to unifyquerying over multiple data models. We consider the challenges and opportunitiesassociated with polystores. Open questions in this space revolve around query optimizationand the assignment of objects to storage engines. We introduce our approach to thesetopics and discuss our prototype in the context of the Intel Science and Technology Centerfor Big Data,ACM Sigmod Record,2015,62,8
Astronomy in the cloud: using mapreduce for image co-addition,Keith Wiley; Andrew Connolly; Jeff Gardner; S Krughoff; Magdalena Balazinska; Bill Howe; Y Kwon; Yingyi Bu,Abstract In the coming decade; astronomical surveys of the sky will generate tens ofterabytes of images and detect hundreds of millions of sources every night. The study ofthese sources will involve computation challenges such as anomaly detection andclassification and moving-object tracking. Since such studies benefit from the highest-qualitydata; methods such as image co-addition; ie; astrometric registration followed by per-pixelsummation; will be a critical preprocessing step prior to scientific investigation. With arequirement that these images be analyzed on a nightly basis to identify moving sourcessuch as potentially hazardous asteroids or transient objects such as supernovae; these datastreams present many computational challenges. Given the quantity of data involved; thecomputational load of these problems can only be addressed by distributing the workload …,Publications of the Astronomical Society of the Pacific,2011,57,7
Vizdeck: self-organizing dashboards for visual analytics,Alicia Key; Bill Howe; Daniel Perry; Cecilia Aragon,Abstract We present VizDeck; a web-based tool for exploratory visual analytics ofunorganized relational data. Motivated by collaborations with domain scientists who searchfor complex patterns in hundreds of data sources simultaneously; VizDeck automaticallyrecommends appropriate visualizations based on the statistical properties of the data andadopts a card game metaphor to help organize the recommended visualizations intointeractive visual dashboard applications in seconds with zero programming. Thedemonstration allows users to derive; share; and permanently store their own dashboardfrom hundreds of real science datasets using a production system deployed at the Universityof Washington.,Proceedings of the 2012 ACM SIGMOD International Conference on Management of Data,2012,56,20
A demonstration of the bigdawg polystore system,Aaron Elmore; Jennie Duggan; Mike Stonebraker; Magdalena Balazinska; Ugur Cetintemel; Vijay Gadepally; Jeffrey Heer; Bill Howe; Jeremy Kepner; Tim Kraska; Samuel Madden; David Maier; Timothy Mattson; Stavros Papadopoulos; Jeff Parkhurst; Nesime Tatbul; Manasi Vartak; Stan Zdonik,Abstract This paper presents BigDAWG; a reference implementation of a new architecturefor" Big Data" applications. Such applications not only call for large-scale analytics; but alsofor real-time streaming support; smaller analytics at interactive speeds; data visualization;and cross-storage-system queries. Guided by the principle that" one size does not fit all"; webuild on top of a variety of storage engines; each designed for a specialized use case. Toillustrate the promise of this approach; we demonstrate its effectiveness on a hospitalapplication using data from an intensive care unit (ICU). This complex application serves theneeds of doctors and researchers and provides real-time support for streams of patient data.It showcases novel approaches for querying across multiple storage engines; datavisualization; and scalable real-time analytics.,Proceedings of the VLDB Endowment,2015,55,22
Demonstration of the Myria big data management service,Daniel Halperin; Victor Teixeira de Almeida; Lee Lee Choo; Shumo Chu; Paraschos Koutris; Dominik Moritz; Jennifer Ortiz; Vaspol Ruamviboonsuk; Jingjing Wang; Andrew Whitaker; Shengliang Xu; Magdalena Balazinska; Bill Howe; Dan Suciu,Abstract In this demonstration; we will showcase Myria; our novel cloud service for big datamanagement and analytics designed to improve productivity. Myria's goal is for users tosimply upload their data and for the system to help them be self-sufficient data scienceexperts on their data--self-serve analytics. Using a web browser; Myria users can uploaddata; author efficient queries to process and explore the data; and debug correctness andperformance issues. Myria queries are executed on a scalable; parallel cluster that usesboth state-of-the-art and novel methods for distributed query processing. Our interactivedemonstration will guide visitors through an exploration of several key Myria features byinterfacing with the live system to analyze big datasets over the web.,Proceedings of the 2014 ACM SIGMOD international conference on Management of data,2014,53,4
Algebraic manipulation of scientific datasets,Bill Howe; David Maier,Abstract We investigate algebraic processing strategies for large numeric datasets equippedwith a (possibly irregular) grid structure. Such datasets arise; for example; in computationalsimulations; observation networks; medical imaging; and 2-D and 3-D rendering. Existingapproaches for manipulating these datasets are incomplete: The performance of SQLqueries for manipulating large numeric datasets is not competitive with specialized tools.Database extensions for processing multidimensional discrete data can only model regular;rectilinear grids. Visualization software libraries are designed to process arbitrary griddeddatasets efficiently; but no algebra has been developed to simplify their use and affordoptimization. Further; these libraries are data dependent–physical changes to datarepresentation or organization break user programs. In this paper; we present an algebra …,The VLDB journal,2005,53,2
Database-as-a-service for long-tail science,Bill Howe; Garret Cole; Emad Souroush; Paraschos Koutris; Alicia Key; Nodira Khoussainova; Leilani Battle,Abstract Database technology remains underused in science; especially in the long tail—thesmall labs and individual researchers that collectively produce the majority of scientificoutput. These researchers increasingly require iterative; ad hoc analysis over ad hocdatabases but cannot individually invest in the computational and intellectual infrastructurerequired for state-of-the-art solutions. We describe a new “delivery vector” for databasetechnology called SQLShare that emphasizes ad hoc integration; query; sharing; andvisualization over pre-defined schemas. To empower non-experts to write complex queries;we synthesize example queries from the data itself and explore limited English hints toaugment the process. We integrate collaborative visualization via a web-based servicecalled VizDeck that uses automated visualization techniques with a card game metaphor …,International Conference on Scientific and Statistical Database Management,2011,52,2
Parallel visualization on large clusters using MapReduce,Huy T Vo; Jonathan Bronson; Brian Summa; Joao LD Comba; Juliana Freire; Bill Howe; Valerio Pascucci; Cláudio T Silva,Large-scale visualization systems are typically designed to efficiently “push” datasetsthrough the graphics hardware. However; exploratory visualization systems are increasinglyexpected to support scalable data manipulation; restructuring; and querying capabilities inaddition to core visualization algorithms. We posit that new emerging abstractions forparallel data processing; in particular computing clouds; can be leveraged to support large-scale data exploration through visualization. In this paper; we take a first step in evaluatingthe suitability of the MapReduce framework to implement large-scale visualizationtechniques. MapReduce is a lightweight; scalable; general-purpose parallel data processingframework increasingly popular in the context of cloud computing. Specifically; weimplement and evaluate a representative suite of visualization tasks (mesh rendering …,Large Data Analysis and Visualization (LDAV); 2011 IEEE Symposium on,2011,47,2
Scientific exploration in the era of ocean observatories,António Baptista; Bill Howe; Juliana Freire; David Maier; Cláudio T Silva,Copublished by the IEEE CS and the AIP 1521-9615/08/$25.00 ©2008 IEEE 53 … Editors: CláudioSilva; csilva@cs.utah.edu Joel E. Tohline; tohline@rouge.phys.lsu.edu … By AntónioBaptista; Bill Howe; Juliana Freire; David Maier; and Cláudio T. Silva … The authors introducean ocean observatory; offer a vision of observatory-enabled scientific exploration; and discussthe requirements and approaches for generating provenance-aware products in suchenvironments … An Observatory in Evolution CORIE (for Columbia River Estuary) is a coastalmargin observatory op- erated at Oregon Health & Science University since 1996 as anend-to- end; data-to-stakeholder system.3 In 2004; CORIE became a founding contributing nodeto the Northwest Association of Networked Ocean Observing Systems (NANOOS); a regionalassociation of IOOS. Since 2006; CORIE has anchored the devel- opment of an …,Computing in Science & Engineering,2008,41,15
Managing Skew in Hadoop.,YongChul Kwon; Kai Ren; Magdalena Balazinska; Bill Howe; Jerome Rolia,Abstract Challenges in Big Data analytics stem not only from volume; but also variety:extreme diversity in both data types (eg; text; images; and graphs) and in operations beyondrelational algebra (eg; machine learning; natural language processing; image processing;and graph analysis). As a result; any competitive Big Data system must support some form ofparallel user-defined operations (UDOs) that can capture complex data processing tasksover complex data types without changing the core of the parallel data processing engine.Hadoop and other popular systems have been shown to provide a convenient programmingmodel for implementing parallel UDOs; but the “black-box” nature of UDOs complicates theautomatic load balancing required to achieve parallel scalability. In this paper; we presentan overview of some of our recent work that tackles the problem of load imbalance (aka …,IEEE Data Eng. Bull.,2013,37,15
Hadoop's Adolescence; A Comparative Workloads Analysis from Three Research Clusters.,Kai Ren; Garth Gibson; YongChul Kwon; Magdalena Balazinska; Bill Howe,ABSTRACT We analyze Hadoop workloads from three different research clusters from anapplication-level perspective; with two goals:(1) explore new issues in application patternsand user behavior and (2) understand key performance challenges related to IO and loadbalance. Our analysis suggests that Hadoop usage is still in its adolescence. We seeunderuse of Hadoop features; extensions; and tools as well as significant opportunities foroptimization. We see significant diversity in application styles; including some “interactive”workloads; motivating new tools in the ecosystem. We find that some conventionalapproaches to improving performance are not especially effective and suggest somealternatives. Overall; we find significant opportunity for simplifying the use and optimizationof Hadoop; and make recommendations for future research. Acknowledgements: This …,SC Companion,2012,37,15
End-to-end escience: Integrating workflow; query; visualization; and provenance at an ocean observatory,Bill Howe; Peter Lawson; Renee Bellinger; Erik Anderson; Emanuele Santos; Juliana Freire; Carlos Scheidegger; António Baptista; Cláudio Silva,Data analysis tasks at an Ocean Observatory require integrative and and domain-specialized use of database; workflow; visualization systems. We describe a platform tosupport these tasks developed as part of the cyberinfrastructure at the NSF Science andTechnology Center for Coastal Margin Observation and Prediction integrating a provenance-aware workflow system; 3D visualization; and a remote query engine for large-scale oceancirculation models. We show how these disparate tools complement each other and giveexamples of real scientific insights delivered by the integrated system. We conclude thatdata management solutions for eScience require this kind of holistic; integrative approach;explain how our approach may be generalized; and recommend a broader; application-oriented research agenda to explore relevant architectures.,eScience; 2008. eScience'08. IEEE Fourth International Conference on,2008,34,4
Deciphering ocean carbon in a changing world,Mary Ann Moran; Elizabeth B Kujawinski; Aron Stubbins; Rob Fatland; Lihini I Aluwihare; Alison Buchan; Byron C Crump; Pieter C Dorrestein; Sonya T Dyhrman; Nancy J Hess; Bill Howe; Krista Longnecker; Patricia M Medeiros; Jutta Niggemann; Ingrid Obernosterer; Daniel J Repeta; Jacob R Waldbauer,Abstract Dissolved organic matter (DOM) in the oceans is one of the largest pools of reducedcarbon on Earth; comparable in size to the atmospheric CO 2 reservoir. A vast number ofcompounds are present in DOM; and they play important roles in all major element cycles;contribute to the storage of atmospheric CO 2 in the ocean; support marine ecosystems; andfacilitate interactions between organisms. At the heart of the DOM cycle lie molecular-levelrelationships between the individual compounds in DOM and the members of the oceanmicrobiome that produce and consume them. In the past; these connections have eludedclear definition because of the sheer numerical complexity of both DOM molecules andmicroorganisms. Emerging tools in analytical chemistry; microbiology; and informatics arebreaking down the barriers to a fuller appreciation of these connections. Here we …,Proceedings of the National Academy of Sciences,2016,33,7
Toward practical query pricing with QueryMarket,Paraschos Koutris; Prasang Upadhyaya; Magdalena Balazinska; Bill Howe; Dan Suciu,Abstract We develop a new pricing system; QueryMarket; for flexible query pricing in a datamarket based on an earlier theoretical framework (Koutris et al.; PODS 2012). To build sucha system; we show how to use an Integer Linear Programming formulation of the pricingproblem for a large class of queries; even when pricing is computationally hard. Further; weleverage query history to avoid double charging when queries purchased over time haveoverlapping information; or when the database is updated. We then present a technique thatfairly shares revenue when multiple sellers are involved. Finally; we implement ourapproach in a prototype and evaluate its performance on several query workloads.,proceedings of the 2013 ACM SIGMOD international conference on management of data,2013,29,14
Quarrying dataspaces: Schemaless profiling of unfamiliar information sources,Bill Howe; David Maier; Nicolas Rayner; James Rucker,Traditional data integration and analysis approaches tend to assume intimate familiarity withthe structure; semantics; and capabilities of the available information sources beforeapplicable tools can be used effectively. This assumption often does not hold in practice. Weintroduce dataspace profiling as the cardinal activity when beginning a project in anunfamiliar dataspace. Dataspace profiling is an analysis of the structures and propertiesexposed by an information source; allowing 1) assessment of the utility and importance ofthe information source as a whole; 2) assessment of compatibility with the services of adataspace support platform; and 3) determination and externalization of structure inpreparation for specific data applications. In this paper; we define dataspace profiling andarticulate requirements for dataspace profilers. We then describe the Quarry system …,Data Engineering Workshop; 2008. ICDEW 2008. IEEE 24th International Conference on,2008,29,7
Embracing Uncertainty in Large-Scale Computational Astrophysics.,Dan Suciu; Andrew J Connolly; Bill Howe,Abstract. A revolution is underway in astronomy resulting from massive astrophysicalsurveys providing a panchromatic view of the night sky. The next generation of surveys andthe simulations used to calibrate them can produce in two nights what the previousgeneration produced over many years. This enormous image acquisition capability allowsthe telescope to revisit areas of the sky with sufficient frequency to expose dynamic featuresand transient events; eg; asteroids whose trajectories may intersect Earth. At least threesuch surveys are planned; their collective output must be integrated and calibrated againstcomputational simulations; prior surveys; and each other. Relational datbases have beenshown to be effective for astronomy at yesterday's scale; but new access to the temporaldimension and increased intercomparison of multiple sources generate new sources of …,MUD,2009,23,4
Optimizing large-scale Semi-Naïve datalog evaluation in hadoop,Marianne Shaw; Paraschos Koutris; Bill Howe; Dan Suciu,Abstract We explore the design and implementation of a scalable Datalog system usingHadoop as the underlying runtime system. Observing that several successful projectsprovide a relational algebra-based programming interface to Hadoop; we argue that anatural extension is to add recursion to support scalable social network analysis; internettraffic analysis; and general graph query. We implement semi-naive evaluation in Hadoop;then apply a series of optimizations spanning fundamental changes to the Hadoopinfrastructure to basic configuration guidelines that collectively offer a 10x improvement inour experiments. This work lays the foundation for a more comprehensive cost-basedalgebraic optimization framework for parallel recursive Datalog queries.,*,2012,22,7
Querymarket demonstration: Pricing for online data markets,Paraschos Koutris; Prasang Upadhyaya; Magdalena Balazinska; Bill Howe; Dan Suciu,Abstract Increasingly data is being bought and sold online. To facilitate such transactions;online data market-places have emerged to provide a service for sellers to price views ontheir data; and buyers to buy such views. These marketplaces neither support the sale of ad-hoc queries (that are not one of the specified views); nor do they support queries that joindatasets. We present QueryMarket; a prototype data marketplace that automaticallyextrapolates prices to ad-hoc queries; including those with joins; from the manually pricedviews. We call this capability" query-based pricing" and describe how it is superior toexisting pricing methods; and how it provides more flexible pricing for the sellers. We thenshow how QueryMarket implements query-based pricing and how it generates explanationsfor the prices it computes.,Proceedings of the VLDB Endowment,2012,21,1
Astronomical image processing with hadoop,Keith Wiley; Andrew Connolly; Simon Krughoff; Jeff Gardner; Magdalena Balazinska; Bill Howe; Y Kwon; Yingyi Bu,5. Results Fig. 1 shows an example of image coaddition. A single r-band frame is shown onthe left,Astronomical Data Analysis Software and Systems XX,2011,20,10
Gridfields: model-driven data transformation in the physical sciences,Bill Howe,Abstract Scientists' ability to generate and store simulation results is outpacing their ability toanalyze them via ad hoc programs. We observe that these programs exhibit an algebraicstructure that can be used to facilitate reasoning and improve performance. In thisdissertation; we present a formal data model that exposes this algebraic structure; thenimplement the model; evaluate it; and use it to express; optimize; and reason about datatransformations in a variety of scientific domains.,*,2006,18,7
A language for spatial data manipulation,Bill Howe; David Maier; Antonio Baptista,ABSTRACT. Environmental Observation and Forecasting Systems (EOFS) create newopportunities and challenges for generation and use of environmental data products. Thenumber and diversity of these data products; however; has been artificially constrained bythe lack of a simple descriptive language for expressing them. Data products that can bedescribed simply in English take pages of obtuse scripts to generate. The scripts obfuscatethe original intent of the data product; making it difficult for users and scientists to understandthe overall product catalog. The problem is exacerbated by the evolution of modern EOFSinto data product “factories” subject to reliability requirements and daily productionschedules. New products must be developed and assimilated into the product suite asquickly as they are imagined. Reliability must be maintained despite changing hardware …,Journal of Environmental Informatics,2003,18,22
Skewtune in action: Mitigating skew in mapreduce applications,YongChul Kwon; Magdalena Balazinska; Bill Howe; Jerome Rolia,Abstract We demonstrate SkewTune; a system that automatically mitigates skew in user-defined MapReduce programs and is a drop-in replacement for Hadoop. The demonstrationhas two parts. First; we demonstrate how SkewTune mitigates skew in real MapReduceapplications at runtime by running a real application in a public cloud. Second; through aninteractive graphical interface; we demonstrate the details of the skew mitigation processusing both real and synthetic workloads that represent various skew configurations.,Proceedings of the VLDB Endowment,2012,17,20
Client+ cloud: Evaluating seamless architectures for visual data analytics in the ocean sciences,Keith Grochow; Bill Howe; Mark Stoermer; Roger Barga; Ed Lazowska,Abstract Science is becoming data-intensive; requiring new software architectures that canexploit resources at all scales: local GPUs for interactive visualization; server-side multi-coremachines with fast processors and large memories; and scalable; pay-as-you-go cloudresources. Architectures that seamlessly and flexibly exploit all three platforms are largelyunexplored. Informed by a long-term collaboration with ocean scientists; we articulate a suiteof representative visual data analytics workflows and use them to design and implement amulti-tier immersive visualization system. We then analyze a variety of candidatearchitectures spanning all three platforms; articulate their tradeoffs and requirements; andevaluate their performance. We conclude that although “pushing the computation to thedata” is generally the optimal strategy; no one single architecture is optimal in all cases …,International Conference on Scientific and Statistical Database Management,2010,17,7
Smoothing the ROI Curve for Scientific Data Management Applications.,Bill Howe; David Maier; Laura Bright,ABSTRACT Physical scientists increasingly use large; shared data repositories to makediscoveries. The technology to manage these repositories tends to be developed ad hoc;database technology has not significantly penetrated this market. Diverse requirements;terabyte and petabyte scale; non-standard data types; and rapid change are the norm forscientific data management applications; each pose challenges for existing technology. Inthis paper; we argue that traditional database systems are too monolithic anduncompromising to be generally successful in these extreme environments. We argue thatthese negative characteristics are reflected in the crooked shape of the Return OnInvestment curve; and that a smoother ROI can be achieved by adopting a few simplestrategies. We then describe our experiences applying these strategies to build data …,CIDR,2007,17,10
Bioinformatics and data-intensive scientific discovery in the beginning of the 21st century,Roger Barga; Bill Howe; David Beck; Stuart Bowers; William Dobyns; Winston Haynes; Roger Higdon; Chris Howard; Christian Roth; Elizabeth Stewart; Dean Welch; Eugene Kolker,Mary Ann Liebert; Inc. is committed to working closely with librarians to create collections of contentthat fulfill the informational needs of institutions while providing excellent value … 3 SeattleChildren's Research Institute; Seattle; Washington … This article is a summary of the bioinformaticsissues and challenges of data-intensive science as discussed in the NSF-funded Data-IntensiveScience (DIS) workshop in Seattle; September 19–20; 2010 … B ioinformatics is increasinglya data-driven science. Future success for life scientists will depend upon the ability to leveragethe large-scale data. By adopting the advances in information technology made by fields thathave already faced the type of inflection point bioinformatics face; such as cloud computing; webelieve bioinformatics can weave the computational environments that exist today into a solutionfor our data problems. In our breakout discussions; we examined the current state of the …,Omics: a journal of integrative biology,2011,16,7
Massive scale cyber traffic analysis: a driver for graph database research,Cliff Joslyn; Sutanay Choudhury; David Haglin; Bill Howe; Bill Nickless; Bryan Olsen,Abstract We consider cyber traffic analysis (TA) as a challenge problem for research ingraph database systems. TA involves observing and analyzing connections between clients;servers; hosts; and actors within IP networks; over time; to detect suspicious patterns.Towards that end; NetFlow (or more generically; IPFLOW) data are available from routersand servers which summarize coherent groups of IP packets flowing through the network.The ability to cast IPFLOW data as a massive graph and query it interactively is potentiallytransformative for cybersecurity; but issues of scale and data complexity pose challenges forcurrent technology. In this paper; we outline requirements and opportunities for graph-structured IPFLOW analytics based on our experience with real IPFLOW databases. Wedescribe real use cases from the security domain; cast them as graph patterns; show how …,First International Workshop on Graph Data Management Experiences and Systems,2013,14,7
A discussion on pricing relational data,Magdalena Balazinska; Bill Howe; Paraschos Koutris; Dan Suciu; Prasang Upadhyaya,Abstract There exists a growing market for structured data on the Internet today; and thismotivates a theoretical study of how relational data should be priced. We advocate for aframework where the seller defines a pricing scheme; by essentially stipulating the price ofsome queries; and the buyer is allowed to purchase data expressed by any query they wish:the system will derive the price automatically from the pricing scheme. We show that; inorder to understand pricing; one needs to understand determinacy first. We also discusssome other open problems in pricing relational data.,*,2013,14,20
Sqlshare: Results from a multi-year sql-as-a-service experiment,Shrainik Jain; Dominik Moritz; Daniel Halperin; Bill Howe; Ed Lazowska,Abstract We analyze the workload from a multi-year deployment of a database-as-a-serviceplatform targeting scientists and data scientists with minimal database experience. Ourhypothesis was that relatively minor changes to the way databases are delivered canincrease their use in ad hoc analysis environments. The web-based SQLShare systememphasizes easy dataset-at-a-time ingest; relaxed schemas and schema inference; easyview creation and sharing; and full SQL support. We find that these features have helpedattract workloads typically associated with scripts and files rather than relational databases:complex analytics; routine processing pipelines; data publishing; and collaborative analysis.Quantitatively; these workloads are characterized by shorter dataset" lifetimes"; higher querycomplexity; and higher data complexity. We report on usage scenarios that suggest SQL …,Proceedings of the 2016 International Conference on Management of Data,2016,13,17
Scalable flow-based community detection for large-scale network analysis,Seung-Hee Bae; Daniel Halperin; Jevin West; Martin Rosvall; Bill Howe,Community-detection is a powerful approach to uncover important structures in largenetworks. Since networks often describe flow of some entity; flow-based community-detection methods are particularly interesting. One such algorithm is called Info map; whichoptimizes the objective function known as the map equation. While Info map is known to bean effective algorithm; its serial implementation cannot take advantage of multicoreprocessing in modern computers. In this paper; we propose a novel parallel generalizationof Info map called Relax Map. This algorithm relaxes concurrency assumptions to avoid lockoverhead; achieving 70% parallel efficiency in shared-memory multicore experiments whileexhibiting similar convergence properties and finding similar community structures as theserial algorithm. We evaluate our approach on a variety of real graph datasets as well as …,Data Mining Workshops (ICDMW); 2013 IEEE 13th International Conference on,2013,13,7
