Using semi-joins to solve relational queries,Philip A Bernstein; Dah-Ming W Chiu,ABSTRACT. The semi-join is a relational algebraic operation that selects a set of tuples inone relation that match one or more tuples of another relation on the joining domains. Semi-joins have been used as a basic ingredient in query processing strategies for a number ofhardware and software database systems. However; not all queries can be solved entirelyusing semi-joins. In this paper the exact class of relational queries that can be solved usingsemi-joins is shown. It is also shown that queries outside of this class may not even bepartially solvable using" short" semi-join programs. In addition; a linear-time membershiptest for this class is presented.,Journal of the ACM (JACM),1981,544,3
Computational problems related to the design of normal form relational schemas,Catriel Beeri; Philip A Bernstein,Abstract Problems related to functional dependencies and the algorithmic design ofrelational schemas are examined. Specifically; the following results are presented:(1) a treemodel of derivations of functional dependencies from other functional dependencies;(2) alinear-time algorithm to test if a functional dependency is in the closure of a set of functionaldependencies;(3) a quadratic-time implementation of Bernstein's third normal form schemasynthesis algorithm. Furthermore; it is shown that most interesting algorithmic questionsabout Boyce-Codd normal form and keys are NP-complete and are therefore probably notamenable to fast algorithmic solutions.,ACM Transactions on Database Systems (TODS),1979,544,15
Methods and system for model matching,*,Systems and methods for automatically and generically matching models are provided; suchas may be provided in a matching application or matching component; or provided in ageneral purpose system for managing models. The methods are generic since the methodsapply to hierarchical data sets outside of any particular data model or application. Similaritycoefficients are calculated for; and mappings are discovered between; schema elementsbased on their names; data types; constraints; and schema structure; using a broad set oftechniques. Some of these techniques include the integrated use of linguistic and structuralmatching; context dependent matching of shared types; and a bias toward subtree; or leaf;structure where much of the schema content resides.,*,2004,513,20
Data management for peer-to-peer computing: A vision,Philip A Bernstein; Fausto Giunchiglia; Anastasios Kementsietsidis; John Mylopoulos; Luciano Serafini; Ilya Zaihrayeu,We motivate special database problems introduced by peer-to-peer computing and proposethe Local Relational Model (LRM) to solve some of them. As well; we summarize aformalization of LRM; present an architecture for a prototype implementation; and discussopen research questions.,*,2002,501,10
Corpus-based schema matching,Jayant Madhavan; Philip A Bernstein; AnHai Doan; Alon Halevy,Schema matching is the problem of identifying corresponding elements in different schemas.Discovering these correspondences or matches is inherently difficult to automate. Pastsolutions have proposed a principled combination of multiple algorithms. However; thesesolutions sometimes perform rather poorly due to the lack of sufficient evidence in theschemas being matched. In this paper we show how a corpus of schemas and mappingscan be used to augment the evidence about the schemas being matched; so they can bematched better. Such a corpus typically contains multiple schemas that model similarconcepts and hence enables us to learn variations in the elements and their properties. Weexploit such a corpus in two ways. First; we increase the evidence about each element beingmatched by including evidence from similar elements in the corpus. Second; we learn …,Data Engineering; 2005. ICDE 2005. Proceedings. 21st International Conference on,2005,459,15
Multiversion concurrency control—theory and algorithms,Philip A Bernstein; Nathan Goodman,Abstract Concurrency control is the activity of synchronizing operations issued byconcurrently executing programs on a shared database. The goal is to produce an executionthat has the same effect as a serial (noninterleaved) one. In a multiversion database system;each write on a data item produces a new copy (or version) of that data item. This paperpresents a theory for analyzing the correctness of concurrency control algorithms formultiversion database systems. We use the theory to analyze some new algorithms andsome previously published ones.,ACM Transactions on Database Systems (TODS),1983,458,0
Rondo: A programming platform for generic model management,Sergey Melnik; Erhard Rahm; Philip A Bernstein,Abstract Model management aims at reducing the amount of programming needed for thedevelopment of metadata-intensive applications. We present a first complete prototype of ageneric model management system; in which high-level operators are used to manipulatemodels and mappings between models. We define the key conceptual structures: models;morphisms; and selectors; and describe their use and implementation. We specify thesemantics of the known model-management operators applied to these structures; suggestnew ones; and develop new algorithms for implementing the individual operators. Weexamine the solutions for two model-management tasks that involve manipulations ofrelational schemas; XML schemas; and SQL views.,Proceedings of the 2003 ACM SIGMOD international conference on Management of data,2003,425,0
An algorithm for concurrency control and recovery in replicated distributed databases,Philip A Bernstein; Nathan Goodman,Abstract In a one-copy distributed database; each data item is stored at exactly one site. In areplicated database; some data items may be stored at multiple sites. The main motivation isimproved reliability: by storing important data at multiple sites; the DBS can operate eventhough some sites have failed. This paper describes an algorithm for handling replicateddata; which allows users to operate on data so long as one copy is “available.” A copy is“available” when (i) its site is up; and (ii) the copy is not out-of-date because of an earliercrash. The algorithm handles clean; detectable site failures; but not Byzantine failures ornetwork partitions.,ACM Transactions on Database Systems (TODS),1984,412,19
On the correct translation of update operations on relational views,Umeshwar Dayal; Philip A Bernstein,Abstract Most relational database systems provide a facility for supporting user views.Permitting this level of abstraction has the danger; however; that update requests issued bya user within the context of his view may not translate correctly into equivalent updates onthe underlying database. The purpose of this paper is to formalize the notion of updatetranslation and derive conditions under which translation procedures will produce correcttranslations of view updates.,ACM Transactions on Database Systems (TODS),1982,394,15
Model management 2.0: manipulating richer mappings,Philip A Bernstein; Sergey Melnik,Abstract Model management is a generic approach to solving problems of dataprogrammability where precisely engineered mappings are required. Applications includedata warehousing; e-commerce; object-to-relational wrappers; enterprise informationintegration; database portals; and report generators. The goal is to develop a modelmanagement engine that can support tools for all of these applications. The engine supportsoperations to match schemas; compose mappings; diff schemas; merge schemas; translateschemas into different data models; and generate data transformations from mappings.Much has been learned about model management since it was proposed seven years ago.This leads us to a revised vision that differs from the original in two main respects: theoperations must handle more expressive mappings; and the runtime that executes …,Proceedings of the 2007 ACM SIGMOD international conference on Management of data,2007,361,0
-Merging Models Based on Given Correspondences,Rachel A Pottinger; Philip A Bernstein,This chapter defines the Merge operator for model merging; both generically and for aspecific meta-meta-model; Vanilla. It defines and classifies the conflicts that arise incombining two models and describes when conflicts from different classes must be resolved.Resolution strategies for conflicts that must be resolved in Merge; both for Vanilla and ingeneral are presented. The chapter evaluates Merge by showing how Merge in Vanilla canbe used to subsume some previous merging algorithms and by testing Merge on two largereal-world ontologies. The chapter envisions several future directions. The first involvesshowing that the Merge result; when applied to models and mappings that are templates forinstances; has an appropriate interpretation on instances. This will demonstrate theusefulness of Merge in specific applications such as data integration and view integration …,*,2003,353,19
A sophisticate's introduction to database normalization theory,Catriel Beeri; Philip A Bernstein; Nathan Goodman,ABSTRACT Formal database semantics has concentrated on dependency constraints; suchas functional and multivalued dependencies; and on normal forms for relations.Unfortunately; much of this work has been inaccessible to researchers outside this field; dueto the unfamiliar formalism in which the work is couched. In addition; the lack of a single setof definitions has confused the relationships among certain results. This paper is intended toserve the two-fold purpose of introducing the main issues and theorems of formal databasesemantics to the uninitiated; and to clarify the terminology of the field.,*,1988,332,0
Third-generation database system manifesto,Michael Stonebraker; Lawrence A Rowe; Bruce G Lindsay; Jim Gray; Michael J Carey; Michael L Brodie; Philip A Bernstein; David Beech,Abstract We call the older hierarchical and network systems first generation datftha~ systemsand refer to the current collection of relmional systems as the second generation. In thispaper we consider the characteristics that must be~ ri~ fied by the next generation of datamanagexs; which we call third generation database systems.,ACM sIGMOD record,1990,318,0
Representing and reasoning about mappings between domain models,Jayant Madhavan; Philip A Bernstein; Pedro Domingos; Alon Y Halevy,Abstract Mappings between disparate models are fundamental to any application thatrequires interoperability between heterogeneous data and applications. Generatingmappings is a laborintensive and error prone task. To build a system that helps usersgenerate mappings; we need an explicit representation of mappings. This representationneeds to have well-defined semantics to enable reasoning and comparison betweenmappings. This paper first presents a powerful framework for defining languages forspecifying mappings and their associated semantics. We examine the use of mappings andidentify the key inference problems associated with mappings. These properties can beused to determine whether a mapping is adequate in a particular context. Finally; weconsider an instance of our framework for a language representing mappings between …,Proceedings of the National Conference on Artificial Intelligence,2002,314,10
Introduction to a system for distributed databases (SDD-1),James B Rothnie Jr; Philip A Bernstein; Stephen Fox; Nathan Goodman; Michael Hammer; Terry A Landers; Christopher Reeve; David W Shipman; Eugene Wong,Abstract The declining cost of computer hardware and the increasing data processing needsof geographically dispersed organizations have led to substantial interest in distributed datamanagement. SDD-1 is a distributed database management system currently beingdeveloped by Computer Corporation of America. Users interact with SDD-1 precisely as if itwere a nondistributed database system because SDD-1 handles all issues arising from thedistribution of data. These issues include distributed concurrency control; distributed queryprocessing; resiliency to component failure; and distributed directory management. Thispaper presents an overview of the SDD-1 design and its solutions to the above problems.This paper is the first of a series of companion papers on SDD-1 (Bernstein and Shipman [2];Bernstein et al.[4]; and Hammer and Shipman [14]).,ACM Transactions on Database Systems (TODS),1980,311,23
Information integration in the enterprise,Philip A Bernstein; Laura M Haas,Software vendors offer numerous tools to reduce the effort; and hence the cost; of integrationand to improve the quality. Moreover; because information integration is a complex andmultifaceted task; many of these tools are highly specialized. The resulting profusion of toolscan be confusing. In this article; we try to clear up any confusion by:,Communications of the ACM,2008,304,20
Concurrency control in a system for distributed databases (SDD-1),Philip A Bernstein; David W Shipman; James B Rothnie Jr,Abstract This paper presents the concurrency control strategy of SDD-1. SDD-1; a System forDistributed Databases; is a prototype distributed database system being developed byComputer Corporation of America. In SDD-1; portions of data distributed throughout anetwork may be replicated at multiple sites. The SDD-1 concurrency control guaranteesdatabase consistency in the face of such distribution and replication. This paper is one of aseries of companion papers on SDD-1 [4; 10; 12; 21].,ACM Transactions on Database Systems (TODS),1980,289,15
A model for concurrency in nested transactions systems,Catriel Beeri; Philip A Bernstein; Nathan Goodman,Abstract Today's standard model for database concurrency control; called serializabilitytheory; represents executions of transactions as partial orders of operations. The theory tellswhen an execution is serializable; that is; when the set of operations of a transaction executeatomically with respect to those of other transactions. It has been used successfully to provecorrectness of most database concurrency control algorithms. Its most serious limitation is itsinability to represent nested computations conveniently. This paper presents a more generalmodel that permits nested transactions. In this model; transactions may executesubtransactions; giving rise to tree-structured computations. A serializability theory isdeveloped for this model; which can be used to prove the correctness of concurrency controlalgorithms for nested transactions and for multilevel database systems. The theory is …,Journal of the ACM (JACM),1989,264,20
Power of natural semijoins,Philip A Bernstein; Nathan Goodman,A semijoin is a relational operator that is used to reduce the cost of processing queries in theSDD-1 distributed database system; the RAP database machine; and similar systems.Semijoin is used in these systems as part of a query pre-processing phase; its function is to“reduce” the database by delimiting those portions of the database that contain data relevantto the query. For some queries; there exist sequences of semijoins that “fully reduce” thedatabase; those sequences delimit the exact portions of the database needed to answer thequery in the sense that if any less data were delimited then the query would produce adifferent answer. Such sequences are called full reducers. This paper characterizes thequeries for which full reducers exist and presents an efficient algorithm for constructing fullreducers where they do exist. This paper extends the results of Bernstein and Chiu [J …,SIAM Journal on Computing,1981,264,8
Multibase: integrating heterogeneous distributed database systems,John Miles Smith; Philip A Bernstein; Umeshwar Dayal; Nathan Goodman; Terry Landers; Ken WT Lin; Eugene Wong,Abstract Multibase is a software system for integrating access to preexisting; heterogeneous;distributed databases. The system suppresses differences of DBMS; language; and datamodels among the databases and provides users with a unified global schema and a singlehigh-level query language. Autonomy for updating is retained with the local databases. Thearchitecture of Multibase does not require any changes to local databases or DBMSs. Thereare three principal research goals of the project. The first goal is to develop appropriatelanguage constructs for accessing and integrating heterogeneous databases. The secondgoal is to discover effective global and local optimization techniques. The final goal is todesign methods for handling incompatible data representations and inconsistent data.Currently the project is in the first year of a planned three year effort. This paper describes …,Proceedings of the May 4-7; 1981; national computer conference,1981,257,20
Formal aspects of serializability in database concurrency control,Philip A.  Bernstein; David W.  Shipman; Wing S.  Wong,An arbitrary interleaved execution of transactions in a database system can lead to aninconsistent database state. A number of synchronization mechanisms have been proposedto prevent such spurious behavior. To gain insight into these mechanisms; we analyze themin a simple centralized system that permits one read operation and one write operation pertransaction. We show why locking mechanisms lead to correct operation; we show that twoproposed mechanisms for distributed environments are special cases of locking; and wepresent a new version of lockdng that alows more concurrency than past methods. We alsoexamine conflict graph analysis; the method used in the SDD-1 distributed database system;we prove its correctness; and we show that it can be used to substantially improve theperformance of almost any synchronization mechanisn.,IEEE Transactions on Software Engineering,1979,247,10
Composition of mappings given by embedded dependencies,Alan Nash; Philip A Bernstein; Sergey Melnik,Abstract Composition of mappings between schemas is essential to support schemaevolution; data exchange; data integration; and other data management tasks. In manyapplications; mappings are given by embedded dependencies. In this article; we study theissues involved in composing such mappings. Our algorithms and results extend those ofFagin et al.[2004]; who studied the composition of mappings given by several kinds ofconstraints. In particular; they proved that full source-to-target tuple-generatingdependencies (tgds) are closed under composition; but embedded source-to-target tgds arenot. They introduced a class of second-order constraints; SO tgds; that is closed undercomposition and has desirable properties for data exchange.,ACM Transactions on Database Systems (TODS),2007,243,15
An overview of repository technology,Philip A Bernstein; Umeshwar Dayal,Abstract A repository is a shared database of information about engineered artifacts. Wedefine a repository manager to be a database application that suPports checkout/checkin;version and configuration management; notification; context management; and workflowcontrol. Since the main value of a repository is in the tools that use it; we discuss technicalissues of integrating tools with repositories. We also discuss how to implement a repositorymanager by layering it on a DBMS; focusing especially on issues of programming interface;performance; distribu-;; tion; and interoperability.,VLDB,1994,235,20
The failure and recovery problem for replicated databases,Philip A Bernstein; Nathan Goodman,Abstract A replicated database is a distributed database in which some data items are storedredundantly at multiple sites. The main goal is to improve system reliability. By storing criticaldata at multiple sites; the system can operate even though some sites have failed. However;few distributed database systems support replicated data; because it is difficult to manage assites fail and recover. A replicated data algorithm has two parts. One is a discipline forreading and writing data item copies. The other is a concurrency control algorithm forsynchronizing those operations. The read-write discipline ensures that if one transactionwrites logical data item×; and another transaction reads or writes x; there is some physicalmanifestation of that logical conflict. The concurrency control algorithm synchronizesphysical conflicts; it knows nothing about logical conflicts. In a correct replicated data …,Proceedings of the second annual ACM symposium on Principles of distributed computing,1983,216,15
Generic schema matching; ten years later,Philip A Bernstein; Jayant Madhavan; Erhard Rahm,ABSTRACT In a paper published in the 2001 VLDB Conference; we proposed treatinggeneric schema matching as an independent problem. We developed a taxonomy ofexisting techniques; a new schema matching algorithm; and an approach to comparativeevaluation. Since then; the field has grown into a major research topic. We briefly summarizethe new techniques that have been developed and applications of the techniques in thecommercial world. We conclude by discussing future trends and recommendations forfurther work.,Proceedings of the VLDB Endowment,2011,215,10
Timestamp-based algorithms for concurrency control in distributed database systems,Philip A Bernstein; Nathan Goodman,Abstract We decompose the problem of concurrency control into the sub-problems of read-write and write-write synchronization. We present a series of timestamp-based algorithms(called synchronization techniques) that achieve read-write and/or write-writesynchronization. And we show how to combine any read-write technique with any write-writetechnique to yield a complete concurrency control algorithm (called a method). Using thisframework we describe 12" principal" concurrency control methods in detail. Each principalmethod can be modified by refinements described in the paper; leading to more than 50distinct concurrency control algorithms.,Proceedings of the sixth international conference on Very Large Data Bases-Volume 6,1980,196,0
Sequoia: A fault-tolerant tightly coupled multiprocessor for transaction processing,Philip A.  Bernstein,The Sequoia computer is a tightly coupled multiprocessor that avoids most of the fault-tolerance disadvantages of tight coupling by using a fault-tolerant hardware-designapproach. An overview is give of how the hardware architecture and operating system (OS)work together to provide a high degree of fault tolerance with good system performance. Adescription of hardware is followed by a discussion of the multiprocessor synchronizationproblem. Kernel support for fault recovery and the recovery process itself are examined. It isshown the kernel; through a combination of locking; shadowed memory; and controlledflushing of non-write-through cache; maintains a consistent main memory state recoverablefrom any single-point failure. The user shared memory is also discussed.,Computer,1988,190,0
On the Updatability of Relational Views.,Umeshwar Dayal; Philip A Bernstein,Abstract Most relational database systems provide a facility for supporting user views.Permitting this level of abstraction has the danger; however; that update requests issued bya user within the context of his view may not translate correctly into equivalent updates onthe underlying database. It is the purpose of this paper to formalize the notion of correcttranslatability; and to derive constraints on view definitions that ensure the existence ofcorrect update mappings. In summary; our theorems show that there are very few situationsin which view updates are possible--even fewer; in fact; than intuition might suggest.,VLDB,1978,190,19
On matching schemas automatically,Erhard Rahm; Philip A Bernstein,Abstract Schema matching is a basic problem in many database application domains; suchas data integration; E-business; data warehousing; and semantic query processing. Incurrent implementations; schema matching is typically performed manually; which hassignificant limitations. On the other hand; in previous research many techniques have beenproposed to achieve a partial automation of the Match operation for specific applicationdomains. We present a taxonomy that covers many of the existing approaches; and wedescribe these approaches in some detail. In particular; we distinguish between schema-and instance-level; element-and structure-level; and language-and constraint-basedmatchers. Based on our classification we review some previous match implementationsthereby indicating which part of the solution space they cover. We intend our taxonomy …,VLDB journal,2001,187,10
Industrial-strength schema matching,Philip A Bernstein; Sergey Melnik; Michalis Petropoulos; Christoph Quix,Abstract Schema matching identifies elements of two given schemas that correspond toeach other. Although there are many algorithms for schema matching; little has been writtenabout building a system that can be used in practice. We describe our initial experiencebuilding such a system; a customizable schema matcher called Protoplasm.,ACM Sigmod Record,2004,186,0
The Claremont report on database research,Rakesh Agrawal; Anastasia Ailamaki; Philip A Bernstein; Eric A Brewer; Michael J Carey; Surajit Chaudhuri; AnHai Doan; Daniela Florescu; Michael J Franklin; Hector Garcia-Molina; Johannes Gehrke; Le Gruenwald; Laura M Haas; Alon Y Halevy; Joseph M Hellerstein; Yannis E Ioannidis; Hank F Korth; Donald Kossmann; Samuel Madden; Roger Magoulas; Beng Chin Ooi; Tim O'Reilly; Raghu Ramakrishnan; Sunita Sarawagi; Michael Stonebraker; Alexander S Szalay; Gerhard Weikum,Abstract In late May; 2008; a group of database researchers; architects; users and punditsmet at the Claremont Resort in Berkeley; California to discuss the state of the research fieldand its impacts on practice. This was the seventh meeting of this sort in twenty years; andwas distinguished by a broad consensus that we are at a turning point in the history of thefield; due both to an explosion of data and usage scenarios; and to major shifts in computinghardware and platforms. Given these forces; we are at a time of opportunity for researchimpact; with an unusually large potential for influential results across computing; thesciences and society. This report details that discussion; and highlights the group'sconsensus view of new focus areas; including new database engine architectures;declarative programming languages; the interplay of structured and unstructured data …,ACM Sigmod Record,2008,160,22
Implementing recoverable requests using queues,Philip A Bernstein; Meichun Hsu; Bruce Mann,Abstract Transactions have been rigorously defined and extensively studied in the databaseand transaction processing literature; but little has been said about the handling of therequests for transaction execution in commercial TP systems; especially distributed ones;managing the flow of requests is often as important as executing the transactionsthemselves. This paper studies fault-tolerant protocols for managing the flow of transactionrequests between clients that issue requests and servers that process them. We discuss howto implement these protocols using transactions and recoverable queuing systems. Queuingsystems are used to move requests reliably between clients and servers. The protocols usequeuing systems to ensure that the server processes each request exactly once and that aclient processes each reply at least once. We treat request-reply protocols for single …,ACM SIGMOD Record,1990,155,19
Microsoft repository version 2 and the open information model,Philip A Bernstein; Thomas Bergstraesser; Jason Carlson; Shankar Pal; Paul Sanders; David Shutt,Microsoft Repository is a persistent object manager and object model designed to helpusers manage descriptions of things; that is; meta-data. It is being used in Microsoft VisualStudio to manage reusable components and exchange object models; and in Microsoft SQLServer to manage database schemas and transformations used for data warehousing. It is ageneral purpose technology that is being applied by third parties to a variety of otherapplications; such as asset management; model management; and computer-aided design(CAD). The demand for such technology is growing rapidly; driven in part by multi-tierapplication environments [23] accessible via the World-Wide Web [25]. The first release ofMicrosoft Repository was in early 1997 in Visual Basic 5.0; and over a million copies haveshipped. The second release; which includes version and workspace management and a …,Information Systems,1999,146,10
The concurrency control mechanism of SDD-1: A system for distributed databases (the fully redundant case),Philip A.  Bernstein; JB Rothnie; Nathan Goodman; CHRISTOS A Papadimitriou,SDD-1; A System for Distributed Databases; is a distributed database system beingdeveloped by Computer Corporation of America (CCA); Cambridge; MA. SDD-1 permitsdata to be stored redundantly at several database sites in order to enhance the reliabilityand responsiveness of the system and to facilitate upward scaling of system capacity. Thispaper describes the method used by SDD-1 for updating data that are stored redundantly.,IEEE Transactions on Software Engineering,1978,143,6
Method and system for consistent cluster operational data in a server cluster using a quorum of replicas,*,A method and system for increasing server cluster availability by requiring at a minimumonly one node and a quorum replica set of replica members to form and operate a cluster.Replica members; independent from the nodes; maintain cluster operational data. A clusteroperates when one node possesses a majority of replica members; which ensures that anynew or surviving cluster includes consistent cluster operational data via at least one replicamember from the immediately prior cluster. Arbitration provides exclusive ownership by onenode of the replica members; including at cluster formation; and when the owning node fails.Arbitration uses a fast mutual exclusion algorithm and a reservation mechanism to challengefor and defend the exclusive reservation of each member. A quorum replica set algorithmbrings members online and offline with data consistency; including updating unreconciled …,*,2005,134,20
Synthesizing independent database schemas,Joachim Biskup; Umeshwar Dayal; Philip A Bernstein,Abstract We study the following database design problem. Given a universal relationscheme〈 U; F〉 where F is a set of functional dependencies; find an in some way normalizeddatabase schema D={〈 X 1; F 1〉;...;〈 X n; F n〉} where X i⊂ U and F i is inherited from F;such that D is an independent representation of the universal scheme〈 U; F〉. This meansthat D has both the lossless join property and the faithful closure property;(***** F i)+= F+;where+ denotes the closure of a set of functional dependencies. We show that this goal caneasily be achieved by an extension of the well-known synthetic approach of Bernstein andothers to database design. We merely have to check whether the usual synthesis procedurehas produced a key component〈 X i; F i〉 such that X i→ U ε F+; in case this is true the outputof the synthesis procedure is actually an independent (and not only faithful) …,Proceedings of the 1979 ACM SIGMOD international conference on Management of data,1979,132,20
Hyder-A Transactional Record Manager for Shared Flash.,Philip A Bernstein; Colin W Reid; Sudipto Das,Page 1. Hyder – A Transactional Record Manager for Shared Flash Philip A. Bernstein;Microsoft Corporation Colin Reid; Microsoft Corporation Sudipto Das; UC Santa Barbara ©2011 Microsoft Corporation CIDR 2011 January 10; 2011 Page 2. Hyder: The Big Picture •Goal: Enable scale-out without partitioning DB or app 2 • Store the whole DB in flash – whichis accessible to all servers – via a fast data center network • Main architectural features –Uses a log-structured DB in flash – Broadcast log to all servers – Roll forward log on allservers – Optimistic concurrency control Network Internet Hyder Log Server Hyder App ServerHyder App Server Hyder App • There's no cross-talk between servers – Hence; Hyderscales-out without partitioning Page 3. What is Hyder? 3 An incubation; ie research project.A software stack for transactional record management …,CIDR,2011,124,20
Fast maintenance of semantic integrity assertions using redundant aggregate data,Philip A Bernstein; Barbara T Blaustein; Edmund M Clarke,ABSTRACT Semantic integrity assertions are predicates that define consistent databasestates. To enforce such assertions; a database system must prevent any update frommapping a consistent state to an inconsistent one. In this paper; we describe an enforcementmethod that is efficient for a large class of relational calculus assertions. The methodautomatically selects minima and maxima of certain sets to maintain as redundant data inthe database. This redundant data is sufficient for enforcing all of the assertions in the class;yet it can be easily maintained. Correctness proofs are expressed in Hoare's program logic.,*,1988,123,20
System and method for consistent timestamping in distributed computer databases,*,A distributed database system has a plurality of databases located at distinct nodes; at leastone of the databases comprising a timestamping database. Distributed transactions arecommitted using a two phase protocol. During the first phase; each cohort to the transactionvotes to commit or abort the transaction; and also votes an earliest time and a latest time atwhich the transaction is to be committed. If all the cohorts vote to commit the transaction andthe intersection of the voted time ranges is not empty; then the transaction is committedduring the second phase of the protocol. A transaction time is selected from the intersectionof the voted time ranges and is used to timestamp all updated data that is durably storedwhen the transaction is committed. Before the first phase of the two phase commit protocol;each transaction read or write locks data at each node for which it needs read or write …,*,1993,121,23
