It takes variety to make a world: diversification in recommender systems,Cong Yu; Laks Lakshmanan; Sihem Amer-Yahia,Abstract Recommendations in collaborative tagging sites such as del. icio. us and Yahoo!Movies; are becoming increasingly important; due to the proliferation of general queries onthose sites and the ineffectiveness of the traditional search paradigm to address thosequeries. Regardless of the underlying recommendation strategy; item-based or user-based;one of the key concerns in producing recommendations; is over-specialization; which resultsin returning items that are too homogeneous. Traditional solutions rely on post-processingreturned items to identify those which differ in their attribute values (eg; genre and actors formovies). Such approaches are not always applicable when intrinsic attributes are notavailable (eg; URLs in del. icio. us). In a recent paper [20]; we introduced the notion ofexplanation-based diversity and formalized the diversification problem as a compromise …,Proceedings of the 12th international conference on extending database technology: Advances in database technology,2009,167,7
Tree pattern query minimization,Sihem Amer-Yahia; SungRan Cho; Laks VS Lakshmanan; Divesh Srivastava,Abstract. Tree patterns form a natural basis to query tree-structured data such as XML andLDAP. To improve the efficiency of tree pattern matching; it is essential to quickly identify andeliminate redundant nodes in the pattern. In this paper; we study tree pattern minimizationboth in the absence and in the presence of integrity constraints (ICs) on the underlying tree-structured database. In the absence of ICs; we develop a polynomial-time queryminimization algorithm called CIM; whose efficiency stems from two key properties:(i) a nodecannot be redundant unless its children are; and (ii) the order of elimination of redundantnodes is immaterial. When ICs are considered for minimization; we develop a technique forquery minimization based on three fundamental operations: augmentation (an adaptation ofthe well-known chase procedure); minimization (based on homomorphism techniques) …,The VLDB Journal,2002,136,22
Optimizing the secure evaluation of twig queries,SungRan Cho; Laks VS Lakshmanan; Sihem Amer-Yahia; Divesh Srivastava,This chapter focuses on the problem of secure evaluation of eXtensible Markup Language(XML) twig queries; for the simple; but useful; multilevel security model. The rapidemergence of XML as a standard for data exchange over the Web has led to considerableinterest in the problem of securing XML documents. In this context; query evaluation enginesneed to ensure that user queries only use and return XML data that the user is allowed toaccess. These added access control checks can considerably increase query evaluationtime. Companies are using the Web as the main means of information dissemination;sparking interest in models; and efficient mechanisms for controlled access to informationcontent over the Web. In this respect; securing XML documents is an important step;because XML is rapidly emerging as the standard for data representation and exchange …,*,2002,135,22
Efficient network aware search in collaborative tagging sites,Sihem Amer Yahia; Michael Benedikt; Laks VS Lakshmanan; Julia Stoyanovich,Abstract The popularity of collaborative tagging sites presents a unique opportunity toexplore keyword search in a context where query results are determined by the opinion of anetwork of taggers related to a seeker. In this paper; we present the first in-depth study ofnetwork-aware search. We investigate efficient top-k processing when the score of ananswer is computed as its popularity among members of a seeker's network. We argue thatobvious adaptations of top-k algorithms are too space-intensive; due to the dependence ofscores on the seeker's network. We therefore develop algorithms based on maintainingscore upper-bounds. The global upper-bound approach maintains a single score upper-bound for every pair of item and tag; over the entire collection of users. The resulting boundsare very coarse. We thus investigate clustering seekers based on similar behavior of their …,Proceedings of the VLDB Endowment,2008,125,22
Optimizing queries on compressed bitmaps,Sihem Amer-Yahia; Theodore Johnson,Abstract Bitmap indices are used by DBMS's to accelerate decision support queries. A signicant advantage of bitmap indices is that complex logical selection operations can beperformed very quickly; by performing bit-wise AND; OR; and NOT operators. Althoughbitmap indices can be space ine cient for high cardinality attributes; the space use ofcompressed bitmaps compares well to other indexing methods. Oracle and Sybase IQ aretwo commercial products that make extensive use of compressed bitmap indices. Our recentresearch showed that there are several fast algorithms for evaluating Boolean operators oncompressed bitmaps. Depending on the nature of the operand bitmaps (their format; densityand clusterdness) and the operation to be performed (AND; NOT;...); these algorithms canhave execution times that are orders of magnitude di erent. Choosing an algorithm for …,VLDB,2000,124,10
Adaptive processing of top-k queries in XML,Amelie Marian; Sihem Amer-Yahia; Nick Koudas; Divesh Srivastava,The ability to compute top-k matches to XML queries is gaining importance due to theincreasing number of large XML repositories. The efficiency of top-k query evaluation relieson using scores to prune irrelevant answers as early as possible in the evaluation process.In this context; evaluating the same query plan for all answers might be too rigid because; atany time in the evaluation; answers have gone through the same number and sequence ofoperations; which limits the speed at which scores grow. Therefore; adaptive queryprocessing that permits different plans for different partial matches and maximizes the bestscores is more appropriate. In this paper; we propose an architecture and adaptivealgorithms for efficiently computing top-k matches to XML queries. Our techniques can beused to evaluate both exact and approximate matches where approximation is defined by …,Data Engineering; 2005. ICDE 2005. Proceedings. 21st International Conference on,2005,115,4
Distributed evalulation of directory queries using a topology cache,*,A technique for performing query evaluation on distributed directories utilizes the creation ofa “topology cache” defining the hierarchical relationship between the various directoryservers (ie; identifying “subordinate” and “superior” knowledge references associated witheach directory server in the system). The created topology cache is then stored at eachdirectory server; and forwarded to a client upon submitting a query to the system. Using thetopology cache information at the client; a distributed query evaluation plan can bedeveloped for use with complex queries; such as hierarchical and aggregate queries.,*,2005,99,22
XML search: languages; INEX and scoring,Sihem Amer-Yahia; Mounia Lalmas,Abstract The development of approaches to access XML content has generated a wealth ofissues in information retrieval (IR) and database (DB)(eg;[2; 15; 17; 20; 19; 47; 26; 32; 24]).While the IR community has traditionally focused on searching unstructured content; andhas developed various techniques for ranking query results and evaluating theireffectiveness; the DB community has focused on developing query languages and efficientevaluation algorithms for highly structured content. Recent trends in DB and IR researchdemonstrate a growing interest in merging IR and DB techniques for accessing XML content.Support for a combination of" structured" and full-text search for effectively querying XMLdocuments was unanimous in a recent panel at SIGMOD 2005 [3]; and is being widelystudied in the IR community [20].,ACM SIGMOD Record,2006,97,10
A comprehensive solution to the XML-to-relational mapping problem,Sihem Amer-Yahia; Fang Du; Juliana Freire,Abstract The use of relational database management systems (RDBMSs) to store and queryXML data has attracted considerable interest with a view to leveraging their powerful andreliable data management services. Due to the mismatch between the relational and XMLdata models; it is necessary to first shred and load the XML data into relational tables; andthen btranslate XML queries over the original data into equivalent SQL queries over themapped tables. Although there is a rich literature on XML-relational storage; none of theexisting solutions addresses all the storage problems in a single framework. Works onmapping strategies often have little or no details about query translation; and proposals forquery translation often target a specific mapping strategy. XML-storage solutions providedby RDBMS also have limitations. Notably; they are tied to a specific backend and use …,Proceedings of the 6th annual ACM international workshop on Web information and data management,2004,97,22
Socialscope: Enabling information discovery on social content sites,Sihem Amer-Yahia; Laks Lakshmanan; Cong Yu,Abstract: Recently; many content sites have started encouraging their users to engage insocial activities such as adding buddies on Yahoo! Travel and sharing articles with theirfriends on New York Times. This has led to the emergence of {\em social content sites};which is being facilitated by initiatives like OpenID (this http URL) and OpenSocial (this httpURL). These community standards enable the open access to users' social profiles andconnections by individual content sites and are bringing content-oriented sites and socialnetworking sites ever closer. The integration of content and social information raises newchallenges for {\em information management and discovery} over such sites. We propose alogical architecture; named\kw {SocialScope}; consisting of three layers; for tackling thechallenges. The {\em content management} layer is responsible for integrating …,arXiv preprint arXiv:0909.2058,2009,84,22
Report on the DB/IR panel at sigmod 2005,Sihem Amer-Yahia; Pat Case; Thomas Rölleke; Jayavel Shanmugasundaram; Gerhard Weikum,Abstract This paper summarizes the salient aspects of the SIGMOD 2005 panel on"Databases and Information Retrieval: Rethinking the Great Divide". The goal of the panelwas to discuss whether we should rethink data management systems architectures to trulymerge Database (DB) and Information Retrieval (IR) technologies. The panel had very highattendance and generated lively discussions.,ACM SIGMOD Record,2005,75,10
Flexible and efficient XML search with complex full-text predicates,Sihem Amer-Yahia; Emiran Curtmola; Alin Deutsch,Abstract Recently; there has been extensive research that generated a wealth of new XMLfull-text query languages; ranging from simple Boolean search to combining sophisticatedproximity and order predicates on keywords. While computing least common ancestors ofquery terms was proposed for efficient evaluation of conjunctive keyword queries byexploiting the document structure; no such solution was developed to evaluate complex full-text queries. We present efficient evaluation algorithms based on a formalization of XMLqueries in terms of keyword patterns and an algebra which manipulates pattern matches.Our algebra captures most existing languages and their varying semantics and ouralgorithms combine relational query evaluation techniques with the exploitation of documentstructure to process queries with complex full-text predicates. We show how scoring can …,Proceedings of the 2006 ACM SIGMOD international conference on Management of data,2006,74,23
The lost world of Pompeii,Colin Amery; Brian Curran,Since Mount Vesuvius erupted in AD 79; the story of the lost city of Pompeii continues tointrigue the public. Discoveries at Pompeii and the nearby village of Herculaneum includeelegant villas; whole rooms intact adorned with classical motifs and exquisite frescoes-asvivid as the day they were painted-as well as skillfully laid-out gardens. Excavations beganin 1748 but halted from 1954-94. Today; new funding mean that parts of the site are beingopened and recorded for the first time. This book provides more than 150 new photographsby Chris Caldicott; Royal Geographic Society photographer-in-residence. Its covers suchtopics as the history of the city; the discovery of the remains; the town plan; the private life ofPompeii; Pompeii's design legacy; and the site today. Published in association with theWorld Monuments Fund; this lavish book offers readers a fresh and comprehensive …,*,2002,74,22
ShreX: Managing XML documents in relational databases,Fang Du; Sihem Amer-Yahia; Juliana Freire,Abstract We describe ShreX; a freely-available system for shredding; loading and queryingXML documents in relational databases. ShreX supports all mapping strategies proposed inthe literature as well as strategies available in commercial RDBMSs. It provides generic(mapping-independent) functions for loading shredded documents into relations and fortranslating XML queries into SQL. ShreX is portable and can be used with any relationaldatabase backend.,Proceedings of the Thirtieth international conference on Very large data bases-Volume 30,2004,73,10
Recommendation diversification using explanations,Cong Yu; Laks VS Lakshmanan; Sihem Amer-Yahia,We introduce the novel notion of {\em explanation-based diversification} to address the well-known problem of {\em over-specialization} in item recommendations. Over-specialization inrecommender systems leads to result sets with items that are too similar to one another; thusreducing the diversity of results and limiting user choices. Traditionally; the problem isaddressed through {\em attribute-based diversification}| grouping items in the result set thatshare many common attributes (eg; genre for movies) and selecting only a limited number ofitems from each group. It is; however; not always applicable; especially for social contentrecommendations. For example; attributes may not be available as in the case ofrecommending URLs for users of del. icio. us. Explanation-based diversification provides anovel and complementary alternative| it leverages the {\em reason for which a particular …,Data Engineering; 2009. ICDE'09. IEEE 25th International Conference on,2009,67,10
Interactive itinerary planning,Senjuti Basu Roy; Gautam Das; Sihem Amer-Yahia; Cong Yu,Planning an itinerary when traveling to a city involves substantial effort in choosing Points-of-Interest (POIs); deciding in which order to visit them; and accounting for the time it takes tovisit each POI and transit between them. Several online services address different aspects ofitinerary planning but none of them provides an interactive interface where users givefeedbacks and iteratively construct their itineraries based on personal interests and timebudget. In this paper; we formalize interactive itinerary planning as an iterative processwhere; at each step:(1) the user provides feedback on POIs selected by the system;(2) thesystem recommends the best itineraries based on all feedback so far; and (3) the systemfurther selects a new set of POIs; with optimal utility; to solicit feedback for; at the next step.This iterative process stops when the user is satisfied with the recommended itinerary. We …,Data Engineering (ICDE); 2011 IEEE 27th International Conference on,2011,61,10
A web-services architecture for efficient XML data exchange,Sihem Amer-Yahia; Yannis Kotidis,Business applications often exchange large amounts of enterprise data stored in legacysystems. The advent of XML as a standard specification format has improved applicationsinteroperability. However; optimizing the performance of XML data exchange; in particular;when data volumes are large; is still in its infancy. Quite often; the target system has to undosome of the work the source did to assemble documents in order to map XML elements intoits own data structures. This publish&map process is both resource and time consuming. Inthis paper; we develop a middle-tier Web services architecture to optimize the exchange oflarge XML data volumes. The key idea is to allow systems to negotiate the data exchangeprocess using an extension to WSDL. The source (target) can specify document fragmentsthat it is willing to produce (consume). Given these fragmentations; the middleware …,Data Engineering; 2004. Proceedings. 20th International Conference on,2004,60,14
Recommendation system using social behavior analysis and vocabulary taxonomies,*,Methods and systems are provided for providing recommendations to users of a computer-based network of items of potential interest to the users. Items and people of potentialinterest to users may be determined using obtained word-based social behavior information;semantically-sensitive vocabulary taxonomies; and determined implied topic-specific socialnetworks. The user may be presented with a graphical user interface including therecommendation; an explanation of the rationale relating to the recommendation; and anopportunity for the user to provide feedback relating to the recommendation or the rationale.The feedback may be used to improve future recommendations.,*,2015,59,22
Leveraging Tagging to Model User Interests in del. icio. us.,Julia Stoyanovich; Sihem Amer-Yahia; Cameron Marlow; Cong Yu,*,AAAI Spring Symposium: Social Information Processing,2008,58
Challenges in searching online communities,Sihem Amer Yahia; Michael Benedikt; Philip Bohannon,Abstract An ever-growing number of users participate in online communities such as Flickr;del. icio. us; and YouTube; making friends and sharing content. Users come to these sites tofind out about general trends–the most popular tags; or the most recently tagged item–aswell as for more specific information; such as the recent posts of one of their friends. Whilethese activities correspond to different user needs; they all can be seen as the filtering ofresources in communities by various search criteria. We provide a survey of these searchtasks and discuss the challenges in their efficient and effective evaluation. 1,IEEE Data Eng. Bull,2007,58,10
Relevance and ranking in online dating systems,Fernando Diaz; Donald Metzler; Sihem Amer-Yahia,Abstract Match-making systems refer to systems where users want to meet other individualsto satisfy some underlying need. Examples of match-making systems include datingservices; resume/job bulletin boards; community based question answering; and consumer-to-consumer marketplaces. One fundamental component of a match-making system is theretrieval and ranking of candidate matches for a given user. We present the first in-depthstudy of information retrieval approaches applied to match-making systems. Specifically; wefocus on retrieval for a dating service. This domain offers several unique problems not foundin traditional information retrieval tasks. These include two-sided relevance; very subjectiverelevance; extremely few relevant matches; and structured queries. We propose a machinelearned ranking function that makes use of features extracted from the uniquely rich user …,Proceedings of the 33rd international ACM SIGIR conference on Research and development in information retrieval,2010,56,4
Getting recommender systems to think outside the box,Zeinab Abbassi; Sihem Amer-Yahia; Laks VS Lakshmanan; Sergei Vassilvitskii; Cong Yu,Abstract We examine the case of over-specialization in recommender systems; which resultsfrom returning items that are too similar to those previously rated by the user. We proposeOutside-The-Box (otb) recommendation; which takes some risk to help users make freshdiscoveries; while maintaining high relevance. The proposed formalization relies on itemregions and attempts to identify regions that are under-exposed to the user. We develop arecommendation algorithm which achieves a compromise between relevance and risk tofind otb items. We evaluate this approach on the MovieLens data set and compare our otbrecommendations against conventional recommendation strategies.,Proceedings of the third ACM conference on Recommender systems,2009,54,4
Tweet4act: Using incident-specific profiles for classifying crisis-related messages.,Soudip Roy Chowdhury; Muhammad Imran; Muhammad Rizwan Asghar; Sihem Amer-Yahia; Carlos Castillo,ABSTRACT We present Tweet4act; a system to detect and classify crisis-related messagescommunicated over a microblogging platform. Our system relies on extracting contentfeatures from each message. These features and the use of an incident-specific dictionaryallow us to determine the period type of an incident that each message belongs to. Theperiod types are: pre-incident (messages talking about prevention; mitigation; andpreparedness); during-incident (messages sent while the incident is taking place); and post-incident (messages related to the response; recovery; and reconstruction). We show that ourdetection method can effectively identify incident-related messages with high precision andrecall; and that our incident-period classification method outperforms standard machinelearning classification methods.,ISCRAM,2013,51,4
Local approximation of pagerank and reverse pagerank,Ziv Bar-Yossef; Li-Tal Mashiach,Abstract We consider the problem of approximating the PageRank of a target node usingonly local information provided by a link server. This problem was originally studied byChen; Gan; and Suel (CIKM 2004); who presented an algorithm for tackling it. We prove thatlocal approximation of PageRank; even to within modest approximation factors; is infeasiblein the worst-case; as it requires probing the link server for Ω (n) nodes; where n is the size ofthe graph. The difficulty emanates from nodes of high in-degree and/or from slowconvergence of the PageRank random walk. We show that when the graph has bounded in-degree and admits fast PageRank convergence; then local PageRank approximation can bedone using a small number of queries. Unfortunately; natural graphs; such as the webgraph; are abundant with high in-degree nodes; making this algorithm (or any other local …,Proceedings of the 17th ACM conference on Information and knowledge management,2008,51,10
Task assignment optimization in knowledge-intensive crowdsourcing,Senjuti Basu Roy; Ioanna Lykourentzou; Saravanan Thirumuruganathan; Sihem Amer-Yahia; Gautam Das,Abstract We present SmartCrowd; a framework for optimizing task assignment in knowledge-intensive crowdsourcing (KI-C). SmartCrowd distinguishes itself by formulating; for the firsttime; the problem of worker-to-task assignment in KI-C as an optimization problem; byproposing efficient adaptive algorithms to solve it and by accounting for human factors; suchas worker expertise; wage requirements; and availability inside the optimization process. Wepresent rigorous theoretical analyses of the task assignment optimization problem andpropose optimal and approximation algorithms with guarantees; which rely on index pre-computation and adaptive maintenance. We perform extensive performance and qualityexperiments using real and synthetic data to demonstrate that the SmartCrowd approach isnecessary to achieve efficient task assignments of high-quality under guaranteed cost …,The VLDB Journal,2015,50,10
Constructing and exploring composite items,Senjuti Basu Roy; Sihem Amer-Yahia; Ashish Chawla; Gautam Das; Cong Yu,Abstract Nowadays; online shopping has become a daily activity. Web users purchase avariety of items ranging from books to electronics. The large supply of online products callsfor sophisticated techniques to help users explore available items. We propose to buildcomposite items which associate a central item with a set of packages; formed by satelliteitems; and help users explore them. For example; a user shopping for an iPhone (ie; thecentral item) with a price budget can be presented with both the iPhone and a package ofother items that match well with the iPhone (eg;{Belkin case; Bose sounddock; Kroo USBcable}) as a composite item; whose total price is within the user's budget. We define andstudy the problem of effective construction and exploration of large sets of packagesassociated with a central item; and design and implement efficient algorithms for solving …,Proceedings of the 2010 ACM SIGMOD International Conference on Management of data,2010,48,10
Space efficiency in group recommendation,Senjuti Basu Roy; Sihem Amer-Yahia; Ashish Chawla; Gautam Das; Cong Yu,Abstract Imagine a system that gives you satisfying recommendations when you want to renta movie with friends or find a restaurant to celebrate a colleague's farewell: at the core ofsuch a system is what we call group recommendation. While computing individualrecommendations have received lots of attention (eg; Netflix prize); group recommendationhas been confined to studying users' satisfaction with different aggregation strategies. In thispaper (Some results are published in an earlier conference paper (Amer-Yahia et al. inVLDB; 2009). See Sect." Paper contributions and outline" for details.); we describe thechallenges and desiderata of group recommendation and formalize different groupconsensus semantics that account for both an item's predicted ratings to the group membersand the disagreements among them. We focus on the design and implementation of …,The VLDB Journal—The International Journal on Very Large Data Bases,2010,46,10
Real-time recommendation of diverse related articles,Sofiane Abbar; Sihem Amer-Yahia; Piotr Indyk; Sepideh Mahabadi,Abstract News articles typically drive a lot of traffic in the form of comments posted by userson a news site. Such user-generated content tends to carry additional information such asentities and sentiment. In general; when articles are recommended to users; only popularity(eg; most shared and most commented); recency; and sometimes (manual) editors' picks(based on daily hot topics); are considered. We formalize a novel recommendation problemwhere the goal is to find the closest most diverse articles to the one the user is currentlybrowsing. Our diversity measure incorporates entities and sentiment extracted fromcomments. Given the real-time nature of our recommendations; we explore the applicabilityof nearest neighbor algorithms to solve the problem. Our user study on real opinion articlesfrom aljazeera. net and reuters. com validates the use of entities and sentiment extracted …,Proceedings of the 22nd international conference on World Wide Web,2013,43,10
Constructing travel itineraries from tagged geo-temporal breadcrumbs,Munmun De Choudhury; Moran Feldman; Sihem Amer-Yahia; Nadav Golbandi; Ronny Lempel; Cong Yu,Abstract Vacation planning is a frequent laborious task which requires skilled interactionwith a multitude of resources. This paper develops an end-to-end approach for constructingintra-city travel itineraries automatically by tapping a latent source reflecting geo-temporalbreadcrumbs left by millions of tourists. In particular; the popular rich media sharing site;Flickr; allows photos to be stamped by the date and time of when they were taken; and bemapped to Points Of Interest (POIs) by latitude-longitude information as well as semanticmetadata (eg; tags) that describe them.,Proceedings of the 19th international conference on World wide web,2010,42,4
Deriving user intent from a user query,*,A system and method for deriving user intent from a query. The system includes a queryengine; and an advertisement engine. The query engine receives a query from the user. Thequery engine analyzes the query to determine a query intent that is matched to a domain.The query may be further analyzed to derive predicate values based on the query and thedomain hierarchy. The domain and associated information may then be matched to a list ofadvertisements. The advertisement may be assigned an ad match score based on acorrelation between the query information and various listing information provided in theadvertisement.,*,2011,35,18
Mri: Meaningful interpretations of collaborative ratings,Mahashweta Das; Sihem Amer-Yahia; Gautam Das; Cong Yu,ABSTRACT Collaborative rating sites have become essential resources that many usersconsult to make purchasing decisions on various items. Ideally; a user wants to quicklydecide whether an item is desirable; especially when many choices are available. Inpractice; however; a user either spends a lot of time examining reviews before making aninformed decision; or simply trusts overall rating aggregations associated with an item. Inthis paper; we argue that neither option is satisfactory and propose a novel and powerfulthird option; Meaningful Ratings Interpretation (MRI); that automatically provides ameaningful interpretation of ratings associated with the input items. As a simple example;given the movie “Usual Suspects;” instead of simply showing the average rating of 8.7 fromall reviewers; MRI produces a set of meaningful factoids such as “male reviewers under …,Proceedings of the VLDB Endowment,2011,35,10
GalaTex: a conformant implementation of the XQuery full-text language,Emiran Curtmola; Sihem Amer-Yahia; Philip Brown; Mary Fernández,Abstract We describe G ala T ex; the first complete implementation of XQuery Full-Text; aW3C specification that extends XPath 2.0 and XQuery 1.0 with full-text search. XQuery Full-Text provides composable full-text search primitives such as keyword search; Booleanqueries; and keyword-distance predicates. G ala T ex is intended to serve as a referenceimplementation for XQuery Full-Text and as a platform for addressing new researchproblems such as scoring full-text query results; optimizing XML queries over both structureand text; and evaluating top-k queries on scored results. G ala T ex is an all-XQueryimplementation initially focused on completeness and conformance rather than onefficiency. We describe its implementation on top of Galax; a complete XQueryimplementation.,Special interest tracks and posters of the 14th international conference on World Wide Web,2005,34,22
