Reed: Robust; efficient filtering and event detection in sensor networks,Daniel J Abadi; Samuel Madden; Wolfgang Lindner,Abstract This paper presents a set of algorithms for efficiently evaluating join queries overstatic data tables in sensor networks. We describe and evaluate three algorithms that takeadvantage of distributed join techniques. Our algorithms are capable of running in limitedamounts of RAM; can distribute the storage burden over groups of nodes; and are tolerant todropped packets and node failures. REED is thus suitable for a wide range of event-detection applications that traditional sensor network database and data collection systemscannot be used to implement.,Proceedings of the 31st international conference on Very large data bases,2005,287,15
OLTP through the looking glass; and what we found there,Stavros Harizopoulos; Daniel J Abadi; Samuel Madden; Michael Stonebraker,Abstract Online Transaction Processing (OLTP) databases include a suite of features-disk-resident B-trees and heap files; locking-based concurrency control; support for multi-threading-that were optimized for computer technology of the late 1970's. Advances inmodern processors; memories; and networks mean that today's computers are vastlydifferent from those of 30 years ago; such that many OLTP databases will now fit in mainmemory; and most OLTP transactions can be processed in milliseconds or less. Yetdatabase architecture has changed little. Based on this observation; we look at someinteresting variants of conventional database systems that one might build that exploit recenthardware trends; and speculate on their performance through a detailed instruction-levelbreakdown of the major components involved in a transaction processing database …,Proceedings of the 2008 ACM SIGMOD international conference on Management of data,2008,282,1
Consistency tradeoffs in modern distributed database system design: CAP is only part of the story,Daniel Abadi,The CAP theorem's impact on modern distributed database system design is more limitedthan is often perceived. Another tradeoff-between consistency and latency-has had a moredirect influence on several well-known DDBSs. A proposed new formulation; PACELC;unifies this tradeoff with CAP.,Computer,2012,279,20
SW-Store: a vertically partitioned DBMS for Semantic Web data management,Daniel J Abadi; Adam Marcus; Samuel R Madden; Kate Hollenbach,Abstract Efficient management of RDF data is an important prerequisite for realizing theSemantic Web vision. Performance and scalability issues are becoming increasinglypressing as Semantic Web technology is applied to real-world applications. In this paper; weexamine the reasons why current data management solutions for RDF data scale poorly;and explore the fundamental scalability limitations of these approaches. We review the stateof the art for improving performance of RDF databases and consider a recentsuggestion;“property tables”. We then discuss practically and empirically why this solutionhas undesirable features. As an improvement; we propose an alternative solution: verticallypartitioning the RDF data. We compare the performance of vertical partitioning with prior arton queries generated by a Web-based RDF browser over a large-scale (more than 50 …,The VLDB Journal,2009,279,15
Calvin: fast distributed transactions for partitioned database systems,Alexander Thomson; Thaddeus Diamond; Shu-Chun Weng; Kun Ren; Philip Shao; Daniel J Abadi,Abstract Many distributed storage systems achieve high data access throughput viapartitioning and replication; each system with its own advantages and tradeoffs. In order toachieve high scalability; however; today's systems generally reduce transactional support;disallowing single transactions from spanning multiple partitions. Calvin is a practicaltransaction scheduling and data replication layer that uses a deterministic orderingguarantee to significantly reduce the normally prohibitive contention costs associated withdistributed transactions. Unlike previous deterministic database system prototypes; Calvinsupports disk-based storage; scales near-linearly on a cluster of commodity machines; andhas no single point of failure. By replicating transaction inputs rather than effects; Calvin isalso able to support multiple consistency levels---including Paxos-based strong …,Proceedings of the 2012 ACM SIGMOD International Conference on Management of Data,2012,271,4
Materialization strategies in a column-oriented DBMS,Daniel J Abadi; Daniel S Myers; David J DeWitt; Samuel R Madden,There has been renewed interest in column-oriented database architectures in recent years.For read-mostly query workloads such as those found in data warehouse and decisionsupport applications;" column-stores" have been shown to perform particularly well relativeto" row-stores" In order for column-stores to be readily adopted as a replacement for row-stores; however; they must present the same interface to client applications as do row stores;which implies that they must output row-store-style tuples. Thus; the input columns stored ondisk must be converted to rows at some point in the query plan; but the optimal point atwhich to do the conversion is not obvious. This problem can be considered as the oppositeof the projection problem in row-store systems: while row-stores need to determine where inquery plans to place projection operators to make tuples narrower; column-stores need to …,Data Engineering; 2007. ICDE 2007. IEEE 23rd International Conference on,2007,259,7
Column-oriented database systems,Daniel J Abadi; Peter A Boncz; Stavros Harizopoulos,Abstract Column-oriented database systems (column-stores) have attracted a lot of attentionin the past few years. Column-stores; in a nutshell; store each database table columnseparately; with attribute values belonging to the same column stored contiguously;compressed; and densely packed; as opposed to traditional database systems that storeentire records (rows) one after the other. Reading a subset of a table's columns becomesfaster; at the potential expense of excessive disk-head seeking from column to column forscattered reads or updates. After several dozens of research papers and at least a dozen ofnew column-store start-ups; several questions remain. Are these a new breed of systems orsimply old wine in new bottles? How easily can a major row-based system achieve column-store performance? Are column-stores the answer to effortlessly support large-scale data …,Proceedings of the VLDB Endowment,2009,241,22
Aurora: a data stream management system,Daniel Abadi; Donald Carney; Ugur Cetintemel; Mitch Cherniack; Christian Convey; C Erwin; Eduardo Galvez; M Hatoun; Anurag Maskey; Alex Rasin; A Singer; Michael Stonebraker; Nesime Tatbul; Ying Xing; Rongguo Yan; S Zdonik,Streams are continuous data feeds generated by such sources as sensors; satellites; andstock feeds. Monitoring applications track data from numerous streams; filtering them forsigns of abnormal activity; and processing them for purposes of filtering; aggregation;reduction; and correlation. Aurora [1; 2; 3] is a general-purpose data stream manager that isbeing designed and implemented (at Brandeis University; Brown University; and MIT) toefficiently support a variety of real-time monitoring applications.,Proceedings of the 2003 ACM SIGMOD international conference on Management of data,2003,222,7
Performance tradeoffs in read-optimized databases,Stavros Harizopoulos; Velen Liang; Daniel J Abadi; Samuel Madden,Abstract Database systems have traditionally optimized performance for write-intensiveworkloads. Recently; there has been renewed interest in architectures that optimize readperformance by using column-oriented data representation and light-weight compression.This previous work has shown that under certain broad classes of workloads; column-basedsystems can outperform row-based systems. Previous work; however; has not characterizedthe precise conditions under which a particular query workload can be expected to performbetter on a column-oriented database. In this paper we first identify the distinctivecomponents of a read-optimized DBMS and describe our implementation of a high-performance query engine that can operate on both row and column-oriented data. We thenuse our prototype to perform an in-depth analysis of the tradeoffs between column and …,Proceedings of the 32nd international conference on Very large data bases,2006,211,10
Low overhead concurrency control for partitioned main memory databases,Evan PC Jones; Daniel J Abadi; Samuel Madden,Abstract Database partitioning is a technique for improving the performance of distributedOLTP databases; since" single partition" transactions that access data on one partition donot need coordination with other partitions. For workloads that are amenable to partitioning;some argue that transactions should be executed serially on each partition without anyconcurrency at all. This strategy makes sense for a main memory database where there areno disk or user stalls; since the CPU can be fully utilized and the overhead of traditionalconcurrency control; such as two-phase locking; can be avoided. Unfortunately; many OLTPapplications have some transactions which access multiple partitions. This introducesnetwork stalls in order to coordinate distributed transactions; which will limit the performanceof a database that does not allow concurrency. In this paper; we compare two low …,Proceedings of the 2010 ACM SIGMOD International Conference on Management of data,2010,144,7
Query execution in column-oriented database systems,Daniel J Abadi,There are two obvious ways to map a two-dimension relational database table onto a one-dimensional storage interface: store the table row-by-row; or store the table column-by-column. Historically; database system implementations and research have focused on therow-by row data layout; since it performs best on the most common application for databasesystems: business transactional data processing. However; there are a set of emergingapplications for database systems for which the row-by-row layout performs poorly. Theseapplications are more analytical in nature; whose goal is to read through the data to gainnew insight and use it to drive decision making and planning. In this dissertation; we studythe problem of poor performance of row-by-row data layout for these emerging applications;and evaluate the column-by-column data layout opportunity as a solution to this problem …,*,2008,136,1
The design and implementation of modern column-oriented database systems,Daniel Abadi; Peter Boncz; Stavros Harizopoulos; Stratos Idreos; Samuel Madden,Abstract In this article; we survey recent research on column-oriented database systems; orcolumn-stores; where each attribute of a table is stored in a separate file or region onstorage. Such databases have seen a resurgence in recent years with a rise in interest inanalytic queries that perform scans and aggregates over large portions of a few columns of atable. The main advantage of a column-store is that it can access just the columns needed toanswer such queries. We specifically focus on three influential research prototypes;MonetDB [46]; MonetDB/X100 [18]; and C-Store [86]. These systems have formed the basisfor several well-known commercial column-store implementations. We describe theirsimilarities and differences and discuss their specific architectural features for compression;late materialization; join processing; vectorization and adaptive indexing (database …,Foundations and Trends® in Databases,2013,124,1
Column Stores for Wide and Sparse Data.,Daniel J Abadi,ABSTRACT While it is generally accepted that data warehouses and OLAP workloads areexcellent applications for column-stores; this paper speculates that column-stores may wellbe suited for additional applications. In particular we observe that column-stores do not seea performance degradation when storing extremely wide tables; and column-stores handlesparse data very well. These two properties lead us to conjecture that column-stores may begood storage layers for Semantic Web data; XML data; and data with GEM-style schemas.,CIDR,2007,103,22
The case for determinism in database systems,Alexander Thomson; Daniel J Abadi,Abstract Replication is a widely used method for achieving high availability in databasesystems. Due to the nondeterminism inherent in traditional concurrency control schemes;however; special care must be taken to ensure that replicas don't diverge. Log shipping;eager commit protocols; and lazy synchronization protocols are well-understood methods forsafely replicating databases; but each comes with its own cost in availability; performance;or consistency. In this paper; we propose a distributed database system which combines asimple deadlock avoidance technique with concurrency control schemes that guaranteeequivalence to a predetermined serial ordering of transactions. This effectively removes allnondeterminism from typical OLTP workloads; allowing active replication with nosynchronization overhead whatsoever. Further; our system eliminates the requirement for …,Proceedings of the VLDB Endowment,2010,100,10
Efficient processing of data warehousing queries in a split execution environment,Kamil Bajda-Pawlikowski; Daniel J Abadi; Avi Silberschatz; Erik Paulson,Abstract Hadapt is a start-up company currently commercializing the Yale Universityresearch project called HadoopDB. The company focuses on building a platform for BigData analytics in the cloud by introducing a storage layer optimized for structured data andby providing a framework for executing SQL queries efficiently. This work considersprocessing data warehousing queries over very large datasets. Our goal is to maximizeperfor mance while; at the same time; not giving up fault tolerance and scalability. Weanalyze the complexity of this problem in the split execution environment of HadoopDB.Here; incoming queries are examined; parts of the query are pushed down and executedinside the higher performing database layer; and the rest of the query is processed in a moregeneric MapReduce framework. In this paper; we discuss in detail performance-oriented …,Proceedings of the 2011 ACM SIGMOD International Conference on Management of data,2011,93,2
Processing of data using a database system in communication with a data processing framework,*,A system; method; and computer program product for processing data are disclosed. Thesystem includes a data processing framework configured to receive a data processing taskfor processing; a plurality of database systems coupled to the data processing framework;and a storage component in communication with the data processing framework and theplurality database systems. The database systems perform a data processing task. The dataprocessing task is partitioned into a plurality of partitions and each database systemprocesses a partition of the data processing task assigned for processing to that databasesystem. Each database system performs processing of its assigned partition of the dataprocessing task in parallel with another database system processing another partition of thedata processing task assigned to the another database system. The data processing …,*,2016,82,1
HadoopDB in action: building real world applications,Azza Abouzied; Kamil Bajda-Pawlikowski; Jiewen Huang; Daniel J Abadi; Avi Silberschatz,Abstract HadoopDB is a hybrid of MapReduce and DBMS technologies; designed to meetthe growing demand of analyzing massive datasets on very large clusters of machines. Ourprevious work has shown that HadoopDB approaches parallel databases in performanceand still yields the scalability and fault tolerance of MapReduce-based systems. In thisdemonstration; we focus on HadoopDB's flexible architecture and versatility with two realworld application scenarios: a semantic web data application for protein sequence analysisand a business data warehousing application based on TPC-H. The demonstration offers athorough walk-through of how to easily build applications on top of HadoopDB.,Proceedings of the 2010 ACM SIGMOD International Conference on Management of data,2010,79,15
An integration framework for sensor networks and data stream management systems,Daniel J Abadi; Wolfgang Lindner; Samuel Madden; Jörg Schuler,Abstract This demonstration shows an integrated query processing environment whereusers can seamlessly query both a data stream management system and a sensor networkwith one query expression. By integrating the two query processing systems; theoptimization goals of the sensor network (primarily power) and server network (primarilylatency and quality) can be unified into one quality of service metric. The demo showsvarious steps of the unified optimization process for a sample query where the effects ofeach step that the optimizer takes can be directly viewed using a quality of service monitor.Our demo includes sensors deployed in the demo area in a tiny mockup of a factoryapplication.,Proceedings of the Thirtieth international conference on Very large data bases-Volume 30,2004,78,7
Query execution systems and methods,*,System; method and computer program product for processing a query are disclosed. Queryprocessing includes partitioning the stored data into a plurality of partitions based on at leastone vertex in the plurality of vertexes; storing at least another triple in the plurality of tripleson the at least one node; assigning; based on the triple containing the at least one vertex; atleast one partition in the plurality of partitions corresponding to the triple to at least one nodein the plurality of nodes; and processing; based on the assigning; the query by processingthe plurality of partitions.,*,2014,69,15
Lightweight locking for main memory database systems,Kun Ren; Alexander Thomson; Daniel J Abadi,Abstract Locking is widely used as a concurrency control mechanism in database systems.As more OLTP databases are stored mostly or entirely in memory; transactional throughputis less and less limited by disk IO; and lock managers increasingly become performancebottlenecks. In this paper; we introduce very lightweight locking (VLL); an alternativeapproach to pessimistic concurrency control for main-memory database systems that avoidsalmost all overhead associated with traditional lock manager operations. We also propose aprotocol called selective contention analysis (SCA); which enables systems implementingVLL to achieve high transactional throughput under high contention workloads. Weimplement these protocols both in a traditional single-machine multi-core database serversetting and in a distributed database where data is partitioned across many commodity …,Proceedings of the VLDB Endowment,2012,68,1
CalvinFS: Consistent WAN Replication and Scalable Metadata Management for Distributed File Systems.,Alexander Thomson; Daniel J Abadi,Abstract Existing file systems; even the most scalable systems that store hundreds ofpetabytes (or more) of data across thousands of machines; store file metadata on a singleserver or via a shared-disk architecture in order to ensure consistency and validity of themetadata. This paper describes a completely different approach for the design of replicated;scalable file systems; which leverages a high-throughput distributed database system formetadata management. This results in improved scalability of the metadata layer of the filesystem; as file metadata can be partitioned (and replicated) across a (shared-nothing)cluster of independent servers; and operations on file metadata transformed into distributedtransactions. In addition; our file system is able to support standard file system semantics—including fully linearizable random writes by concurrent users to arbitrary byte offsets …,FAST,2015,51,15
Rethinking serializable multiversion concurrency control,Jose M Faleiro; Daniel J Abadi,Abstract Multi-versioned database systems have the potential to significantly increase theamount of concurrency in transaction processing because they can avoid read-writeconflicts. Unfortunately; the increase in concurrency usually comes at the cost of transactionserializability. If a database user requests full serializability; modern multi-versioned systemssignificantly constrain read-write concurrency among conflicting transactions and employexpensive synchronization patterns in their design. In main-memory multi-core settings;these additional constraints are so burdensome that multi-versioned systems are oftensignificantly outperformed by single-version systems. We propose B ohm; a newconcurrency control protocol for main-memory multi-versioned database systems. B ohmguarantees serializable execution while ensuring that reads never block writes. In …,Proceedings of the VLDB Endowment,2015,49,7
Query execution systems and methods,*,System; method; and computer program product for processing data are disclosed. Themethod includes receiving a query for processing of data; wherein the data is stored in atable in a plurality of tables; wherein the table is stored on at least one node within thedatabase system; determining an attribute of the table and another table in the plurality oftables; partitioning one of the table and the another table in the plurality of tables using thedetermined attribute into a plurality of partitions; and performing a join of at least twopartitions of the table and the another table using the determined attribute. The join isperformed on a single node in the database system.,*,2015,47,20
The beckman report on database research,Daniel Abadi; Rakesh Agrawal; Anastasia Ailamaki; Magdalena Balazinska; Philip A Bernstein; Michael J Carey; Surajit Chaudhuri; Jeffrey Dean; AnHai Doan; Michael J Franklin; Johannes Gehrke; Laura M Haas; Alon Y Halevy; Joseph M Hellerstein; Yannis E Ioannidis; HV Jagadish; Donald Kossmann; Samuel Madden; Sharad Mehrotra; Tova Milo; Jeffrey F Naughton; Raghu Ramakrishnan; Volker Markl; Christopher Olston; Beng Chin Ooi; Christopher Ré; Dan Suciu; Michael Stonebraker; Todd Walter; Jennifer Widom,Abstract Every few years a group of database researchers meets to discuss the state ofdatabase research; its impact on practice; and important new directions. This reportsummarizes the discussion and conclusions of the eighth such meeting; held October 14-15;2013 in Irvine; California. It observes that Big Data has now become a defining challenge ofour time; and that the database research community is uniquely positioned to address it; withenormous opportunities to make transformative impact. To do so; the report recommendssignificantly more attention to five research areas: scalable big/fast data infrastructures;coping with diversity in the data management landscape; end-to-end processing andunderstanding of data; cloud services; and managing the diverse roles of people in the datalife cycle.,ACM SIGMOD Record,2014,47,22
The Beckman report on database research,Daniel Abadi; Rakesh Agrawal; Anastasia Ailamaki; Magdalena Balazinska; Philip A Bernstein; Michael J Carey; Surajit Chaudhuri; Surajit Chaudhuri; Jeffrey Dean; AnHai Doan; Michael J Franklin; Johannes Gehrke; Laura M Haas; Alon Y Halevy; Joseph M Hellerstein; Yannis E Ioannidis; HV Jagadish; Donald Kossmann; Samuel Madden; Sharad Mehrotra; Tova Milo; Jeffrey F Naughton; Raghu Ramakrishnan; Volker Markl; Christopher Olston; Beng Chin Ooi; Christopher Ré; Dan Suciu; Michael Stonebraker; Todd Walter; Jennifer Widom,A group of database researchers meets periodically to discuss the state of the field and its keydirections going forward. Past meetings were held in 1989; 6 1990; 11 1995; 12 1996; 101998; 7 2003; 1 and 2008. 2 Continuing this tradition; 28 database researchers and two invitedspeakers met in October 2013 at the Beckman Center on the University of California-Irvine campusfor two days of discussions. The meeting attendees represented a broad cross-section ofinterests; affiliations; seniority; and geography. Attendance was capped at 30 so the meetingwould be as interactive as possible. This article summarizes the conclusions from thatmeeting; an extended report and participant presentations are available at http://beckman.cs.wisc.edu … The meeting participants quickly converged on big data as a defining challengeof our time. Big data arose due to the confluence of three major trends. First; it has …,Communications of the ACM,2016,45,4
Problems with CAP; and Yahoo’s little known NoSQL system,Daniel Abadi,*,DBMS Musings,2010,40
Invisible loading: access-driven data transfer from raw files into database systems,Azza Abouzied; Daniel J Abadi; Avi Silberschatz,Abstract Commercial analytical database systems suffer from a high" time-to-first-analysis":before data can be processed; it must be modeled and schematized (a human effort);transferred into the database's storage layer; and optionally clustered and indexed (acomputational effort). For many types of structured data; this upfront effort is unjustifiable; sothe data are processed directly over the file system using the Hadoop framework; despite thecumulative performance benefits of processing this data in an analytical database system. Inthis paper we describe a system that achieves the immediate gratification of runningMapReduce jobs directly over a file system; while still making progress towards the long-term performance benefits of database systems. The basic idea is to piggyback onMapReduce jobs; leverage their parsing and tuple extraction operations to incrementally …,Proceedings of the 16th International Conference on Extending Database Technology,2013,38,20
Using the Barton libraries dataset as an RDF benchmark,Daniel J Abadi; Adam Marcus; Samuel R Madden; Kate Hollenbach,Page 1. Computer Science and Artificial Intelligence Laboratory Technical Report massachusettsinstitute of technology; cambridge; ma 02139 usa — www.csail.mit.edu MIT-CSAIL-TR-2007-036 July 6; 2007 Using The Barton Libraries Dataset As An RDF benchmark Daniel J. Abadi;Adam Marcus; Samuel R. Madden; and Kate Hollenbach Page 2. Using The Barton LibrariesDataset As An RDF benchmark Daniel J. Abadi MIT dna@csail.mit.edu Adam Marcus MITmarcua@csail.mit.edu Samuel R. Madden MIT madden@csail.mit.edu Kate Hollenbach MITkjhollen@mit.edu ABSTRACT This report describes the Barton Libraries RDF dataset and Long-well query benchmark that we use for our recent VLDB paper on Scalable Semantic Web DataManagement Using Vertical Partition- ing [4] …,*,2007,38,2
Data loading systems and methods,*,System; method; and computer program product for processing data are disclosed. Thesystem is configured to perform transfer of data from a file system to a database system.Such transfer is accomplished through receiving a request for loading data into a databasesystem; wherein the data includes a plurality of attributes; determining at least one attributeof the data for loading into the database system; and loading the at least one attribute of thedata into the database system while continuing to process remaining attributes of the data.,*,2016,30,1
