A procedural semantics for well-founded negation in logic programs,Kenneth A Ross,Abstract We introduce global SLS-resolution; a procedural semantics for well-foundednegation as defined by Van Gelder; Ross; and Schlipf. Global SLS-resolution extendsPrzymusinski's SLS-resolution and may be applied to all programs; whether locally stratifiedor not. Global SLS-resolution is defined in terms of global trees; a new data structurerepresenting the dependence of goals on derived negative subgoals. We prove that globalSLS-resolution is sound with respect to the well-founded semantics and complete fornonfloundering queries. Although not effective in general; global SLS-resolution is effectivefor classes of “acrylic” programs and can be augmented with a memoing device to beeffective for all function-free programs.,The Journal of Logic Programming,1992,152,22
Supporting multiple view maintenance policies,Latha S Colby; Akira Kawaguchi; Daniel F Lieuwen; Inderpal Singh Mumick; Kenneth A Ross,Abstract Materialized views and view maintenance are becoming increasingly important inpractice. In order to satisfy different data currency and performance requirements; a numberof view maintenance policies have been proposed. Immediate maintenance involves apotential refresh of the view after every update to the deriving tables. When staleness ofviews can be tolerated; a view may be refreshed periodically or (on-demand) when it isqueried. The maintenance policies that are chosen for views have implications on thevalidity of the results of queries and affect the performance of queries and updates. In thispaper; we investigate a number of issues related to supporting multiple views with differentmaintenance policies. We develop formal notions of consistency for views with differentmaintenance policies. We then introduce a model based on view groupings for view …,ACM SIGMOD Record,1997,150,4
Inferring negative information from disjunctive databases,Kenneth A Ross; Rodney W Topor,Abstract We propose criteria that any rule for inferring negative information from disjunctivedatabases should satisfy; and examine existing rules from this viewpoint. We then present anew inference rule; the 'disjunctive database rule'(DDR); and compare it to the existing ruleswith respect to the criteria. In particular; the DDR is equivalent to the CWA for definitedatabases; it infers no more negative information than the GCWA; and it interpretsdisjunction inclusively rather than exclusively. We generalize the DDR to a class of layereddatabases; describe an implementation of the DDR;'negation as positive failure'; and studyits soundness and completeness properties.,Journal of automated reasoning,1988,135,1
SSD bufferpool extensions for database systems,Mustafa Canim; George A Mihaila; Bishwaranjan Bhattacharjee; Kenneth A Ross; Christian A Lang,Abstract High-end solid state disks (SSDs) provide much faster access to data compared toconventional hard disk drives. We present a technique for using solid-state storage as acaching layer between RAM and hard disks in database management systems. By cachingdata that is accessed frequently; disk I/O is reduced. For random I/O; the potentialperformance gains are particularly significant. Our system continuously monitors the diskaccess patterns to identify hot regions of the disk. Temperature statistics are maintained atthe granularity of an extent; ie; 32 pages; and are kept current through an aging mechanism.Unlike prior caching methods; once the SSD is populated with pages from warm regionscold pages are not admitted into the cache; leading to low levels of cache pollution.Simulations based on DB2 I/O traces; and a prototype implementation within DB2 both …,Proceedings of the VLDB Endowment,2010,130,7
Querying multiple features of groups in relational databases,Damianos Chatziantoniou; Kenneth A Ross,Abstract Some aggregate and grouping queries are conceptually simple; but difficult toexpress in SQL. This difficulty causes both conceptual and implementation problems for theSQL-based database system. Complicated queries and views are hard to understand andmaintain. Further; the code produced is sometimes unnecessarily inefficient; as wedemonstrate experimentally using a commercial database system. In this paper; we examinea class of queries involving (potentially repeated) selection; grouping and aggregation overthe same groups; and propose an extension of SQL syntax that allows the succinctrepresentation of these queries. We propose a new relational algebra operation thatrepresents several levels of aggregation over the same groups in an operand relation. Wedemonstrate that the extended relational operator can be evaluated using efficient …,VLDB,1996,128,4
Modular stratification and magic sets for DATALOG programs with negation,Kenneth A Ross,Abstract We propose a class of programs; called modularly stratified programs that haveseveral attractive properties. Modular stratification generalizes stratification and localstratification; while allowing programs that are not expressible by stratified programs. Formodularly stratified programs the well-founded semantics coincides with the stable modelsemantics; and makes every ground literal true or false. Modularly stratified programs are allweakly stratified; but the converse is false. Unlike some weakly stratified programs;modularly stratified programs can be evaluated in a subgoal-at-a-time fashion. Wedemonstrate a technique for rewriting a modularly stratified program for bottom-upevaluation and extend this rewriting to include magic-set techniques. The rewritten program;when evaluated bottom-up; gives the same answers as the well-founded semantics. We …,Proceedings of the ninth ACM SIGACT-SIGMOD-SIGART symposium on Principles of database systems,1990,126,22
Glue-Nail: A deductive database system,Geoffrey Phipps; Marcia A Derr; Kenneth A Ross,Abstract Glue is a procedural language for deductive databases. It is designed tocomplement the purely declarative NAIL! language; firstly by performing system functionsimpossible to write in NAIL!; and secondly by allowing the procedural specification ofalgorithms for critical code sections. The two languages together are sufficient to write acomplete application. Glue was designed to be as close to NAIL! as possible; henceminimizing the impedance mismatch problem. In this paper we concentrate on Glue. Pseudo-higher order programming is used in both languages; in the style of HiLog[1]. In particularGlue-Nail can handle set valued attributes(non-1NF schemas) in a clean and efficientmanner. NAIL! code is compiled into Glue code; simplifying the system design. Anexperimental implementation has been written; a more efficient version is under design.,ACM SIGMOD Record,1991,117,8
Challenges and Opportunities with big data 2011-1,Divyakant Agrawal; Philip Bernstein; Elisa Bertino; Susan Davidson; Umeshwas Dayal; Michael Franklin; Johannes Gehrke; Laura Haas; Alon Halevy; Jiawei Han; HV Jagadish; Alexandros Labrinidis; Sam Madden; Yannis Papakonstantinou; Jignesh Patel; Raghu Ramakrishnan; Kenneth Ross; Cyrus Shahabi; Dan Suciu; Shiv Vaithyanathan; Jennifer Widom,Abstract The promise of data-driven decision-making is now being recognized broadly; andthere is growing enthusiasm for the notion of``Big Data.''While the promise of Big Data is real--for example; it is estimated that Google alone contributed 54 billion dollars to the USeconomy in 2009--there is currently a wide gap between its potential and its realization.,*,2011,107,7
Adaptive aggregation on chip multiprocessors,John Cieslewicz; Kenneth A Ross,Abstract The recent introduction of commodity chip multiprocessors requires that the designof core database operations be carefully examined to take full advantage of on-chipparallelism. In this paper we examine aggregation in a multi-core environment; the SunUltraSPARC T1; a chip multiprocessor with eight cores and a shared L2 cache. Aggregationis an important aspect of query processing that is seemingly easy to understand andimplement. Our research; however; demonstrates that a chip multiprocessor adds newdimensions to understanding hash-based aggregation performance---concurrent sharing ofaggregation data structures and contentious accesses to frequently used values. We alsoidentify a trade off between private data structures assigned to each thread versus shareddata structures for aggregation. Depending on input characteristics; different aggregation …,Proceedings of the 33rd international conference on Very large data bases,2007,107,4
Q100: The architecture and design of a database processing unit,Lisa Wu; Andrea Lottarini; Timothy K Paine; Martha A Kim; Kenneth A Ross,Abstract In this paper; we propose Database Processing Units; or DPUs; a class of domain-specific database processors that can efficiently handle database applications. As a proof ofconcept; we present the instruction set architecture; microarchitecture; and hardwareimplementation of one DPU; called Q100. The Q100 has a collection of heterogeneous ASICtiles that process relational tables and columns quickly and energy-efficiently. Thearchitecture uses coarse grained in-structions that manipulate streams of data; therebymaximizing pipeline and data parallelism; and minimizing the need to time multiplex theaccelerator tiles and spill inter-mediate results to memory. This work explores a Q100 de-sign space of 150 configurations; selecting three for further analysis: a small; power-conscious implementation; a high-performance implementation; and a balanced design …,Acm Sigplan Notices,2014,100,0
Improving database performance on simultaneous multithreading processors,Jingren Zhou; John Cieslewicz; Kenneth A Ross; Mihir Shah,Abstract Simultaneous multithreading (SMT) allows multiple threads to supply instructions tothe instruction pipeline of a superscalar processor. Because threads share processorresources; an SMT system is inherently different from a multiprocessor system and;therefore; utilizing multiple threads on an SMT processor creates new challenges fordatabase implementers. We investigate three thread-based techniques to exploit SMTarchitectures on memory-resident data. First; we consider running independent operationsin separate threads; a technique applied to conventional multi-processor systems. Second;we describe a novel implementation strategy in which individual operators are implementedin a multi-threaded fashion. Finally; we introduce a new data-structure called a work-aheadset that allows us to use one of the threads to aggressively preload data into the cache …,Proceedings of the 31st international conference on Very large data bases,2005,100,15
The well founded semantics for disjunctive logic programs,Kenneth A Ross,Abstract We extend the well-founded semantics of Van Gelder; Ross and Schlipf todisjunctive logic programs. We propose a “strong” semantics; in which disjunction is treatedexclusively; and a “weak” semantics in which disjunction is treated inclusively. The strongsemantics infers a subset of the information inferred under the perfect model approach ofPrzymusinski for locally stratified programs; but is well defined for all programs. The weaksemantics generalizes the disjunctive database rule of Ross and Topor. We then define an“optimal” semantics which treats each rule either inclusively or exclusively according to theprogrammer's specification. We compare our proposed semantics to previous approaches;and examine some of its properties.,*,1990,97,4
Modular stratification and magic sets for Datalog programs with negation,Kenneth A Ross,Abstract A class of “modularly stratified” logic programs is defined. Modular stratificationgeneralizes stratification and local stratification; while allowing programs that are notexpressible as stratified programs. For modularly stratified programs; the well-foundedsemantics coincides with the stable model semantics and makes every ground literal true orfalse. Modularly stratified programs are weakly stratified; but the converse is false. Unlikesome weakly stratified programs; modularly stratified programs can be evaluated in asubgoal-at-a time fashion. An extension of top-down methods with memoing that handlesthis broader class of programs is presented. A technique for rewriting a modularly stratifiedprogram for bottom-up evaluation is demonstrated and extended to include magic-settechniques. The rewritten program; when evaluated bottom-up; gives correct answers …,Journal of the ACM (JACM),1994,95,7
Monotonic aggregation in deductive databases,Kenneth A Ross; Yehoshua Sagiv,Abstract We propose a semantics for aggregates in deductive databases based on a notionof minimality. Unlike some previous approaches; we form a minimal model of a programcomponent including aggregate operators; rather than insisting that the aggregate apply toatoms that have been fully determined; or that aggregate functions are rewritten in terms ofnegation. In order to guarantee the existence of such a minimal model we need to insist thatthe domains over which we are aggregating are complete lattices; and that the program is ina sense monotonic. Our approach generalizes previous approaches based on the well-founded semantics and various forms of stratification. We are also able to handle a largevariety of monotonic (or pseudo-monotonic) aggregate functions.,Proceedings of the eleventh ACM SIGACT-SIGMOD-SIGART symposium on Principles of database systems,1992,88,14
Buffering databse operations for enhanced instruction cache performance,Jingren Zhou; Kenneth A Ross,Abstract As more and more query processing work can be done in main memory access isbecoming a significant cost component of database operations. Recent database researchhas shown that most of the memory stalls are due to second-level cache data misses andfirst-level instruction cache misses. While a lot of research has focused on reducing the datacache misses; relatively little research has been done on improving the instruction cacheperformance of database systems. We first answer the question" Why does a databasesystem incur so many instruction cache misses?" We demonstrate that current demand-pullpipelined query execution engines suffer from significant instruction cache thrashingbetween different operators. We propose techniques to buffer database operations duringquery execution to avoid instruction cache thrashing. We implement a new light-weight" …,Proceedings of the 2004 ACM SIGMOD international conference on Management of data,2004,82,7
Concurrency control theory for deferred materialized views,Akira Kawaguchi; Daniel Lieuwen; Inderpal Singh Mumick; Dallan Quass; Kenneth A Ross,Abstract We consider concurrency control problems that arise in the presence ofmaterialized views. Consider a database system supporting materialized views to speed upqueries. For a range of important applications (eg banking; billing; network management);transactions that access materialized views would like to get some consistency guarantees—if a transaction reads a base relation after an update; and then reads a materialized viewderived from the base relation; it expects to see the effect of the base update on thematerialized view. If a transaction reads two views; it expects that the two views reflect asingle consistent database state. Such guarantees are not easy to obtain; as materializedviews become inconsistent upon updates to base relations. Immediate maintenancereestablishes consistency within the transaction that updates the base relation; but this …,International Conference on Database Theory,1997,82,20
Buffering accesses to memory-resident index structures,Jingren Zhou; Kenneth A Ross,Abstract Recent studies have shown that cache-conscious indexes outperform conventionalmain memory indexes. Cache-conscious indexes focus on better utilization of each cacheline for improving search performance of a single lookup. None has exploited cache spatialand temporal locality between consecutive lookups. We show that conventional indexes;even" cache-conscious" ones; suffer from significant cache thrashing between accesses.Such thrashing can impact the performance of applications such as stream processing andquery operations such as index-nested-loops join. We propose techniques to bufferaccesses to memory-resident tree-structured indexes to avoid cache thrashing. We studyseveral alternative designs of the buffering technique; including whether to use fixed-size orvariable-sized buffers; whether to buffer at each tree level or only at some of the levels …,Proceedings of the 29th international conference on Very large data bases-Volume 29,2003,79,7
Navigating big data with high-throughput; energy-efficient data partitioning,Lisa Wu; Raymond J Barker; Martha A Kim; Kenneth A Ross,Abstract The global pool of data is growing at 2.5 quintillion bytes per day; with 90% of itproduced in the last two years alone [24]. There is no doubt the era of big data has arrived.This paper explores targeted deployment of hardware accelerators to improve thethroughput and energy efficiency of large-scale data processing. In particular; datapartitioning is a critical operation for manipulating large data sets. It is often the limiting factorin database performance and represents a significant fraction of the overall runtime of largedata queries. To accelerate partitioning; this paper describes a hardware accelerator forrange partitioning; or HARP; and a hardware-software data streaming framework. Thestreaming framework offers a seamless execution environment for streaming acceleratorssuch as HARP. Together; HARP and the streaming framework provide an order of …,ACM SIGARCH Computer Architecture News,2013,77,7
Fast joins using join indices,Zhe Li; Kenneth A Ross,Abstract Two new algorithms;“Jive join” and “Slam join;” are proposed for computing the joinof two relations using a join index. The algorithms are duals: Jive join range-partitions inputrelation tuple ids and then processes each partition; while Slam join forms ordered runs ofinput relation tuple ids and then merges the results. Both algorithms make a singlesequential pass through each input relation; in addition to one pass through the join indexand two passes through a temporary file; whose size is half that of the join index. Bothalgorithms require only that the number of blocks in main memory is of the order of thesquare root of the number of blocks in the smaller relation. By storing intermediate and finaljoin results in a vertically partitioned fashion; our algorithms need to manipulate less data inmemory at a given time than other algorithms. The algorithms are resistant to data skew …,The VLDB Journal—The International Journal on Very Large Data Bases,1999,74,7
Cost-based maintenance of materialized views,*,A method of incrementally maintaining a first materialized view of data in a database; bymeans of an additional materialized view; first determines whether a cost in time ofincrementally maintaining the first materialized view with the additional materialized view isless than the cost of incrementally maintaining the first materialized view without theadditional materialized view. The method creates the additional materialized view only if thecost in time is less therewith. Determining whether the cost of employing an additionalmaterialized view is less includes using an expression directed acyclic graph thatcorresponds to the first materialized view. Another method of determining whether the cost isless includes pruning an expression directed acyclic graph to produce a single expressiontree; and using the single expression tree to determine whether the cost is less. Both the …,*,2000,73,1
Publish/subscribe on the web at extreme speed,João Pereira; Françoise Fabret; François Llirbat; Radu Preotiuc-Pietro; Kenneth A Ross; Dennis Shasha,1 Introduction This demonstration presents Le Subscribe an event notification system for theWeb. It is widely accepted that the majority of human information will be on the Web in tenyears. As pointed out in [6]; besides systems for searching; querying and retrievinginformation from the Web; there is a need for systems being able to capture the dynamicaspect of the web information by notifying users of interesting events. This functionality iscrucial for web users (or applications) who want to exploit highly dynamic web informationsuch as stock markets updates or auctions. A tool that implements this functionality must bescalable and efficient. Indeed; it should manage millions of user demands for notifications (iesubscriptions); It should handle high rates of events (several millions per day) and notify theinterested users in a short delay. In addition; it should provide a simple and expressive …,VLDB,2000,71,2
Efficient hash probes on modern processors,Kenneth A Ross,Bucketized versions of Cuckoo hashing can achieve 95-99% occupancy; without any spaceoverhead for pointers or other structures. However; such methods typically need to consultmultiple hash buckets per probe; and have therefore been seen as having worse probeperformance than conventional techniques for large tables. We consider workloads typical ofdatabase and stream processing; in which keys and payloads are small; and in which alarge number of probes are processed in bulk. We show how to improve probe performanceby (a) eliminating branch instructions from the probe code; enabling better scheduling andlatency-hiding by modern processors; and (b) using SIMD instructions to process multiplekeys/payloads in parallel. We show that on modern architectures; probes to a bucketizedCuckoo hash table can be processed much faster than conventional hash table probes …,Data Engineering; 2007. ICDE 2007. IEEE 23rd International Conference on,2007,68,20
Method of calculating tuples for data cubes,*,A method and apparatus of calculating data cubes is shown in which a data set is partitionedinto memory sized data fragments and cuboid tuples are calculated from the data fragments.A search lattice of the data cube is used as a basis for ordering calculations of lowerdimensional cuboids in the data cube. Identification of a minimum number of paths throughthe lattice that is sufficient to traverse all nodes in the lattice is achieved by iterativelyduplicating twice all paths in a lower dimensional space; distributing a new attribute to thefirst duplicate; moving end points from paths of the second duplicate to a corresponding pathin the first duplicate and merging the first and second duplicates.,*,1999,68,4
An object placement advisor for DB2 using solid state storage,Mustafa Canim; George A Mihaila; Bishwaranjan Bhattacharjee; Kenneth A Ross; Christian A Lang,Abstract Solid state disks (SSDs) provide much faster random access to data compared toconventional hard disk drives. Therefore; the response time of a database engine could beimproved by moving the objects that are frequently accessed in a random fashion to theSSD. Considering the price and limited storage capacity of solid state disks; the databaseadministrator needs to determine which objects (tables; indexes; materialized views; etc.); ifplaced on the SSD; would most improve the performance of the system. In this paper wepropose a tool called" Object Placement Advisor" for making a wise decision for the objectplacement problem. By collecting profile inputs from workload runs; the advisor utilityprovides a list of objects to be placed on the SSD by applying heuristics like the greedyknapsack technique or dynamic programming. To show that the proposed approach is …,Proceedings of the VLDB Endowment,2009,67,4
Scalable aggregation on multicore processors,Yang Ye; Kenneth A Ross; Norases Vesdapunt,Abstract In data-intensive and multi-threaded programming; the performance bottleneck hasshifted from I/O bandwidth to main memory bandwidth. The availability; size; and otherproperties of on-chip cache strongly influence performance. A key question is whether toallow different threads to work independently; or whether to coordinate the shared workloadamong the threads. The independent approach avoids synchronization overhead; butrequires resources proportional to the number of threads and thus is not scalable. On theother hand; the shared method suffers from coordination overhead and potential contention.In this paper; we aim to provide a solution to performing in-memory parallel aggregation onthe Intel Nehalem architecture. We consider several previously proposed techniques thatwere evaluated on other architectures; including a hybrid independent/shared method …,Proceedings of the Seventh International Workshop on Data Management on New Hardware,2011,64,15
System and method for performing joins and self-joins in a database system,*,A technique for efficiently joining multiple large tables in a database system which utilizes ajoin index. The technique uses a join index and minimizes the number of input/outputoperations while maximizing the use of the small main memory through a buffer allocationprocess based on the join index entries. The technique uses multi-dimensional partitioningand assigns partition identifiers to each buffer which are used to coordinate the resultantoutput files when the technique is complete. The output is vertically fragmented with onefragment for each input table which further allows the individual processing of each inputtable. The technique performs self-joins in a very efficient manner by requiring the records ofthe input table to be read only once.,*,1999,63,7
Complex aggregation at multiple granularities,Kenneth A Ross; Divesh Srivastava; Damianos Chatziantoniou,Abstract Datacube queries compute simple aggregates at multiple granularities. In thispaper we examine the more general and useful problem of computing a complex subqueryinvolving multiple dependent aggregates at multiple granularities. We call such queries“multi-feature cubes.” An example is “Broken down by all combinations of month andcustomer; find the fraction of the total sales in 1996 of a particular item due to supplierssupplying within 10% of the minimum price (within the group); showing all subtotals acrosseach dimension.” We classify multi-feature cubes based on the extent to which finegranularity results can be used to compute coarse granularity results; this classificationincludes distributive; algebraic and holistic multi-feature cubes. We provide syntacticsufficient conditions to determine when a multi-feature cube is either distributive or …,International Conference on Extending Database Technology,1998,60,10
Monotonic aggregation in deductive databases,Kenneth A Ross; Yehoshua Sagiv,Abstract We propose a semantics for aggregates in deductive databases based on a notionof minimality. Unlike some previous approaches; we form a minimal model of a programcomponent including aggregate operators; rather than insisting that the aggregate apply toatoms that have been fully determined or that aggregate functions are rewritten in terms ofnegation. In order to guarantee the existence of such a minimal model we need to insist thatthe domains over which we are aggregating are complete lattices and that the program is ina sense mono-tonic. Our approach generalizes previous approaches based on the well-founded semantics and various forms of stratification. We are also able to handle a largevariety of monotonic (or pseudo-monotonic) aggregate functions.,Journal of Computer and System Sciences,1997,59,7
Perf join: An alternative to two-way semijoin and bloomjoin,Zhe Li; Kenneth A Ross,Abstract This paper presents“Positionally Encoded Record Filters”(PERFs) and describestheir use in a distributed query processing technique called PERF join. A PERF is a noveltwo-way join reduction implementation primitive. While having the same storage andtransmission efficiency as a haah filter(eg; Bloom Filter); a PERF is based on the relationtuple scan order instead of hashing. Hence it doesn't suffer arty loss of join informationincurred by hash collisions. Using the query response time measured in terms of networkcost as a comparison criterion; we demonstrate through analytical studies that PERF joinperforms significantly better than two-way Bloomjoin and two-way semijoin variants under awide range of relevant cost parameter values. For the large number of distributed queryprocessing algorithms relying on Bloomjoin or semijoin variants to reduce their network …,Proceedings of the fourth international conference on Information and knowledge management,1995,59,20
Conjunctive selection conditions in main memory,Kenneth A Ross,Abstract We consider the fundamental operation of applying a conjunction of selectionconditions to a set of records. With large main memories available cheaply; systems maychoose to keep the data entirely in main memory; in order to improve query and/or updateperformance. The design of a data-intensive algorithm in main memory needs to take intoaccount the architectural characteristics of modern processors; just as a disk-based methodneeds to consider the physical characteristics of disk devices. An important architecturalfeature that influences the performance of main memory algorithms is the branchmisprediction penalty. We demonstrate that branch misprediction has a substantial impacton the performance of an algorithm for applying selection conditions. We describe a spaceof" query plans" that are logically equivalent; but differ in terms of performance due to …,Proceedings of the twenty-first ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,2002,58,22
Groupwise processing of relational queries,Damianos Chatziantoniou; Kenneth A Ross,Abstract In this paper; we define and examine a particular class of queries called groupqueries. Group queries are natural queries in many decisionsupport applications. The maincharacteristic of a group query is that it can be executed in a groupby-group fashion. In otherwords; the underlying relation (s) can be partitioned (based on some set of attributes) intodisjoint groups; and each group can be processed separately. We give a syntactic criterionto identify these queries and prove its sufficiency. We also prove the strong result that everygroup query has an equivalent formulation that satisfies our syntactic criterion. We describea general evaluation technique for group queries; and demonstrate how an optimizer candetermine this plan. We then consider more complex queries whose components are groupqueries with potentially different partitioning attributes. We give two methods to identify …,VLDB,1997,58,6
Adapting materialized views after redefinitions: Techniques and a performance study,Ashish Gupta; Inderpal S Mumick; Jun Rao; Kenneth A Ross,Abstract We consider a variant of the view maintenance problem: How does one keep amaterialized view up-to-date when the view definition itself changes? Can one do betterthan recomputing the view from the base relations? Traditional view maintenance tries tomaintain the materialized view in response to modifications to the base relations; we try to“adapt” the view in response to changes in the view definition. Such techniques are neededfor applications where the user can change queries dynamically and wants to see thechanges in the results fast. Data archaeology; data visualization; and dynamic queries areexamples of such applications. Views defined over the Internet tend to evolve and ourtechnique can be useful for adapting such views. We consider all possible redefinitions ofSQL SELECT-FROM-WHERE-GROUP-BY-HAVING; UNION; and EXCEPT views; and …,Information systems,2001,55,15
