Adaptive replacement strategies for MOEA/D,Zhenkun Wang; Qingfu Zhang; Aimin Zhou; Maoguo Gong; Licheng Jiao,Multiobjective evolutionary algorithms based on decomposition (MOEA/D) decompose amultiobjective optimization problem into a set of simple optimization subproblems and solvethem in a collaborative manner. A replacement scheme; which assigns a new solution to asubproblem; plays a key role in balancing diversity and convergence in MOEA/D. This paperproposes a global replacement scheme which assigns a new solution to its most suitablesubproblems. We demonstrate that the replacement neighborhood size is critical forpopulation diversity and convergence; and develop an approach for adjusting this sizedynamically. A steady-state algorithm and a generational one with this approach have beendesigned and experimentally studied. The experimental results on a number of testproblems have shown that the proposed algorithms have some advantages.,IEEE transactions on cybernetics,2016,40
A multioperator search strategy based on cheap surrogate models for evolutionary optimization,Wenyin Gong; Aimin Zhou; Zhihua Cai,It is well known that in evolutionary algorithms (EAs); different reproduction operators maybe suitable for different problems or in different running stages. To improve the algorithmperformance; the ensemble of multiple operators has become popular. Most ensembletechniques achieve this goal by choosing an operator according to a probability learnedfrom the previous experience. In contrast to these ensemble techniques; in this paper wepropose a cheap surrogate model-based multioperator search strategy for evolutionaryoptimization. In our approach; a set of candidate offspring solutions are generated by usingthe multiple offspring reproduction operators; and the best one according to the surrogatemodel is chosen as the offspring solution. Two major advantages of this approach are: 1)each operator can generate a solution for competition compared to the probability-based …,IEEE transactions on Evolutionary Computation,2015,40
Are all the subproblems equally important? Resource allocation in decomposition-based multiobjective evolutionary algorithms,Aimin Zhou; Qingfu Zhang,Decomposition-based multiobjective evolutionary algorithms (MOEAs) decompose amultiobjective optimization problem into a set of scalar objective subproblems and solvethem in a collaborative way. A naïve way to distribute computational effort is to treat all thesubproblems equally and assign the same computational resource to each subproblem.This paper proposes a generalized resource allocation (GRA) strategy for decomposition-based MOEAs by using a probability of improvement vector. Each subproblem is chosen toinvest according to this vector. An offline measurement and an online measurement of thesubproblem hardness are used to maintain and update this vector. Utility functions areproposed and studied for implementing a reasonable and stable online resource allocationstrategy. Extensive experimental studies on the proposed GRA strategy have been …,IEEE Transactions on Evolutionary Computation,2016,36
Constrained subproblems in a decomposition-based multiobjective evolutionary algorithm,Luping Wang; Qingfu Zhang; Aimin Zhou; Maoguo Gong; Licheng Jiao,A decomposition approach decomposes a multiobjective optimization problem into anumber of scalar objective optimization subproblems. It plays a key role in decomposition-based multiobjective evolutionary algorithms. However; many widely used decompositionapproaches; originally proposed for mathematical programming algorithms; may not be verysuitable for evolutionary algorithms. To help decomposition-based multiobjectiveevolutionary algorithms balance the population diversity and convergence in an appropriatemanner; this letter proposes to impose some constraints on the subproblems. Experimentshave been conducted to demonstrate that our proposed constrained decompositionapproach works well on most test instances. We further propose a strategy for adaptivelyadjusting constraints by using information collected from the search. Experimental results …,IEEE Transactions on Evolutionary Computation,2016,31
Benchmarking algorithms for dynamic travelling salesman problems,Lishan Kang; Aimin Zhou; Bob McKay; Yan Li; Zhuo Kang,Dynamic optimisation problems are becoming increasingly important; meanwhile; progressin optimisation techniques and in computational resources are permitting the developmentof effective systems for dynamic optimisation; resulting in a need for objective methods toevaluate and compare different techniques. The search for effective techniques may be seenas a multi-objective problem; trading off time complexity against effectiveness; hencebenchmarks must be able to compare techniques across the Pareto front; not merely at asingle point. We propose benchmarks for the dynamic travelling salesman problem; adaptedfrom the CHN-144 benchmark of 144 Chinese cities for the static travelling salesmanproblem. We provide an example of the use of the benchmark; and illustrate the informationthat can be gleaned from analysis of the algorithm performance on the benchmarks.,Evolutionary Computation; 2004. CEC2004. Congress on,2004,30
Multi-objective mobile agent-based sensor network routing using MOEA/D,Andreas Konstantinidis; Christoforos Charalambous; Aimin Zhou; Qingfu Zhang,Mobile agents are often used in wireless sensor networks for distributed target detection withthe goal of minimizing the transmission of non-critical data that negatively affects theperformance of the network. A challenge is to find optimal mobile agent routes for minimizingthe data path loss and the sensors energy consumption as well as maximizing the dataaccuracy. Existing approaches deal with the objectives individually; or by optimizing oneand constraining the others or by combining them into a single objective. This often results inmissing “good” tradeoff solutions. Only few approaches have tackled the Mobile Agent-based Distributed Sensor Network Routing problem as a Multiobjective OptimizationProblem (MOP) using conventional Multi-Objective Evolutionary Algorithms (MOEAs). It iswell known that the incorporation of problem specific knowledge in MOEAs is a difficult …,Evolutionary Computation (CEC); 2010 IEEE Congress on,2010,29
A surrogate-assisted evolutionary algorithm for minimax optimization,Aimin Zhou; Qingfu Zhang,Minimax optimization requires to minimize the maximum output in all possible scenarios. It isa very challenging problem to evolutionary computation. In this paper; we propose asurrogate-assisted evolutionary algorithm; Minimax SAEA; for tackling minimax optimizationproblems. In Minimax SAEA; a surrogate model based on Gaussian process is built toapproximate the mapping between the decision variables and the objective value. In eachgeneration; most of the new solutions are evaluated based on the surrogate model and onlythe best one is evaluated by the actual objective function. Minimax SAEA is tested on sixbenchmark problems and the experimental results show that Minimax SAEA cansuccessfully solve five of them within 110 function evaluations.,Evolutionary Computation (CEC); 2010 IEEE Congress on,2010,24
An estimation of distribution algorithm with cheap and expensive local search methods,Aimin Zhou; Jianyong Sun; Qingfu Zhang,In an estimation of distribution algorithm (EDA); global population distribution is modeled bya probabilistic model; from which new trial solutions are sampled; whereas individuallocation information is not directly and fully exploited. In this paper; we suggest to combinean EDA with cheap and expensive local search (LS) methods for making use of both globalstatistical information and individual location information. In our approach; part of a newsolution is sampled from a modified univariate histogram probabilistic model and the rest isgenerated by refining a parent solution through a cheap LS method that does not need anyfunction evaluation. When the population has converged; an expensive LS method isapplied to improve a promising solution found so far. Controlled experiments have beencarried out to investigate the effects of the algorithm components and the control …,IEEE Transactions on Evolutionary Computation,2015,23
A multiobjective evolutionary algorithm based on decomposition and probability model,Aimin Zhou; Qingfu Zhang; Guixu Zhang,Many real world applications require optimizing multiple objectives simultaneously.Multiobjective evolutionary algorithm based on decomposition (MOEA/D) is a newframework for dealing with such kind of multiobjective optimization problems (MOPs).MOEA/D focuses on how to maintain a set of scalarized sub-problems to approximate theoptimum of a MOP. This paper addresses the offspring reproduction operator in MOEA/D. Itis arguable that; to design efficient offspring generators; the properties of both the algorithmto use and the problem to tackle should be considered. To illustrate this idea; a generatorbased on multivariate Gaussian models is proposed under the MOEA/D framework in thispaper. In the new generator; both the local and global population distribution information isextracted by a set of Gaussian distribution models; new trial solutions are sampled from …,Evolutionary Computation (CEC); 2012 IEEE Congress on,2012,21
Global multiobjective optimization via estimation of distribution algorithm with biased initialization and crossover,Aimin Zhou; Qingfu Zhang; Yaochu Jin; Bernhard Sendhoff; Edward Tsang,Abstract Multiobjective optimization problems with many local Pareto fronts is a bigchallenge to evolutionary algorithms. In this paper; two operators; biased initialization andbiased crossover; are proposed to improve the global search ability of RM-MEDA; a recentlyproposed multiobjective estimation of distribution algorithm. Biased initialization insertsseveral globally Pareto optimal solutions into the initial population; biased crossovercombines the location information of some best solutions found so far and globally statisticalinformation extracted from current population. Experiments have been conducted to studythe effects of these two operators.,Proceedings of the 9th annual conference on Genetic and evolutionary computation,2007,20
A Self-Organizing Multiobjective Evolutionary Algorithm,Hu Zhang; Aimin Zhou; Qingfu Zhang; Xiao-Zhi Gao; Jun Zhang,Under mild conditions; the Pareto front (Pareto set) of a continuous m-objective optimizationproblem forms an (m-1)-dimensional piecewise continuous manifold. Based on this property;this paper proposes a self-organizing multiobjective evolutionary algorithm. At eachgeneration; a self-organizing mapping method with (m-1) latent variables is applied toestablish the neighborhood relationship among current solutions. A solution is only allowedto mate with its neighboring solutions to generate a new solution. To reduce thecomputational overhead; the self-organizing training step and the evolution step areconducted in an alternative manner. In other words; the self-organizing training is performedonly one single step at each generation. The proposed algorithm has been applied to anumber of test instances and compared with some state-of-the-art multiobjective …,IEEE Transactions on Evolutionary Computation,2016,18
A replacement strategy for balancing convergence and diversity in MOEA/D,Zhenkun Wang; Qingfu Zhang; Maoguo Gong; Aimin Zhou,This paper studies the replacement schemes in MOEA/D and proposes a new replacementnamed global replacement. It can improve the performance of MOEA/D. Moreover; trade-offsbetween convergence and diversity can be easily controlled in this replacement strategy. Italso shows that different problems need different trade-offs between convergence anddiversity. We test the MOEA/D with this global replacement on three sets of benchmarkproblems to demonstrate its effectiveness.,Evolutionary Computation (CEC); 2014 IEEE Congress on,2014,18
Dynamic multi-objective differential evolution for solving constrained optimization problem,Lina Jia; Sanyou Zeng; Dong Zhou; Aimin Zhou; Zhengjun Li; Hongyong Jing,Dynamic constrained multi-objective differential evolution (DCMODE) is designed for solvingconstrained optimization problem (COP). Main feature presented in this paper is to constructdynamic multi-objective optimization problem (DMOP) from COP. The two evolvedobjectives are original function objective and violation objective. Constraints are controlledby dynamic environments; where the relaxed constraints boundaries are gradually tightenedto original boundaries. After this dynamic process; DMOP solutions are close to COPsolution. This new algorithm is tested on benchmark problems of special session atCEC2006 with 100% success rates of all problems. Compared with several state-of-the-artDE variants referred in this paper; our algorithm outperforms or performs similarly to them.The satisfactory results suggest that it is efficient and generic when handling inequality …,Evolutionary Computation (CEC); 2011 IEEE Congress on,2011,15
A decomposition based estimation of distribution algorithm for multiobjective traveling salesman problems,Aimin Zhou; Feng Gao; Guixu Zhang,Abstract The traveling salesman problem (TSP) is a well known NP-hard benchmarkproblem for discrete optimization. However; there is a lack of TSP test instances formultiobjective optimization and some current TSP instances are combined to form amultiobjective TSP (MOTSP). In this paper; we present a way to systematically designMOTSP instances based on current TSP test instances; of which the degree of conflictbetween the objectives is measurable. Furthermore; we propose an approach; namedmultiobjective estimation of distribution algorithm based on decomposition (MEDA/D); whichutilizes decomposition based techniques and probabilistic model based methods; to tacklethe newly designed MOTSP test suite. In MEDA/D; an MOTSP is decomposed into a set ofscalar objective sub-problems and a probabilistic model; using both priori and learned …,Computers & Mathematics with Applications,2013,14
Dynamic constrained multi-objective model for solving constrained optimization problem,Sanyou Zeng; Shizhong Chen; Jiang Zhao; Aimin Zhou; Zhengjun Li; Hongyong Jing,Constrained optimization problem (COP) is skillfully converted into dynamic constrainedmulti-objective optimization problem (DCMOP) in this paper. Then dynamic constrainedmulti-objective evolutionary algorithms (DCMOEAs) can be used to solve the COP problemby solving the DCMOP problem. Seemingly; a complex DCMOEA algorithm is used to solvea relatively simple COP problem. However; the DCMOEA algorithm can adopt Paretodomination to achieve a good trade off between fast converging and global searching; andtherefore a DCMOEA algorithm can effectively solve a COP problem by solving the DCMOPproblem. An instance of DCMOEA was used to to solve 13 widely used constraintbenchmark problems; The experimental results suggest it outperforms or performs similarlyto other state-of-the-art algorithms referred to in this paper. The efficient performance of …,Evolutionary Computation (CEC); 2011 IEEE Congress on,2011,14
An MOEA/D with multiple differential evolution mutation operators,Yang Li; Aimin Zhou; Guixu Zhang,In evolutionary algorithms; the reproduction operators play an important role. It is arguablethat different operators may be suitable for different kinds of problems. Therefore; it is naturalto combine multiple operators to achieve better performance. To demonstrate this idea; inthis paper; we propose an MOEA/D with multiple differential evolution mutation operatorscalled MOEA/D-MO. MOEA/D aims to decompose a multiobjective optimization problem(MOP) into a number of single objective optimization problems (SOPs) and optimize thoseSOPs simultaneously. In MOEA/D-MO; we combine multiple operators to do reproduction.Three mutation strategies with randomly selected parameters from a parameter pool areused to generate new trial solutions. The proposed algorithm is applied to a set of testinstances with different complexities and characteristics. Experimental results show that …,Evolutionary Computation (CEC); 2014 IEEE Congress on,2014,12
A differential evolution with an orthogonal local search,Zhenzhen Dai; Aimin Zhou; Guixu Zhang; Sanyi Jiang,Differential evolution (DE) is a kind of evolutionary algorithms (EAs); which are populationbased heuristic global optimization methods. EAs; including DE; are usually criticized fortheir slow convergence comparing to traditional optimization methods. How to speed up theEA convergence while keeping its global search ability is still a challenge in the EAcommunity. In this paper; we propose a differential evolution method with an orthogonallocal search (OLSDE); which combines orthogonal design (OD) and EA for globaloptimization. In each generation of OLSDE; a general DE process is used firstly; and then anOD based local search is utilized to improve the quality of some solutions. The proposedOLSDE is applied to a variety of test instances and compared with a basic DE method andan orthogonal based DE method. The experimental results show that OLSDE is promising …,Evolutionary Computation (CEC); 2013 IEEE Congress on,2013,10
Modelling the population distribution in multi-objective optimization by generative topographic mapping,Aimin Zhou; Qingfu Zhang; Yaochu Jin; Bernhard Sendhoff; Edward Tsang,Abstract Under mild conditions; the Pareto set of a continuous multi-objective optimizationproblem exhibits certain regularity. We have recently advocated taking into considerationsuch regularity in designing multi-objective evolutionary algorithms. Following our previouswork on using Local Principal Component Analysis for capturing the regularity; this paperpresents a new approach for acquiring and using the regularity of the Pareto set inevolutionary algorithms. The approach is based on the Generative Topographic Mappingand can be regarded as an Estimation of Distribution Algorithm. It builds models of thedistribution of promising solutions based on regularity patterns extracted from the previoussearch; and samples new solutions from the models thus built. The proposed algorithm hasbeen compared with two other state-of-the-art algorithms; NSGA-II and SPEA2 on a set of …,*,2006,10
Combination of EDA and DE for continuous biobjective optimization,Aimin Zhou; Qingfu Zhang; Yaochu Jin; Bernhard Sendhoff,The Pareto front (Pareto set) of a continuous optimization problem with m objectives is a (m-1) dimensional piecewise continuous manifold in the objective space (the decision space)under some mild conditions. Based on this regularity property in the objective space; wehave recently developed several multiobjective estimation of distribution algorithms (EDAs).However; this property has not been utilized in the decision space. Using the regularityproperty in both the objective and decision space; this paper proposes a simple EDA formultiobjective optimization. Since the location information has not efficiently used in EDAs; acombination of EDA and differential evolution (DE) is suggested for improving thealgorithmic performance. The hybrid method and the pure EDA method proposed in thispaper; and a DE based method are compared on several test instances. Experimental …,Evolutionary Computation; 2008. CEC 2008.(IEEE World Congress on Computational Intelligence). IEEE Congress on,2008,9
Automatic clustering method based on evolutionary optimisation,Cong Liu; Aimin Zhou; Guixu Zhang,How to set the cluster number plays a key role in many clustering applications. To addressthis issue; this study introduces an automatic clustering method based on evolutionaryalgorithms (EAs). The basic idea is to convert a clustering problem into a global optimisationproblem and tackle it by an EA. A new validity index; which balances the inter-clusterconsistency and the intra-cluster consistency; is proposed to be the objective function. Threeadaptive coding schemes; which can deal with variable-length optimisation problems byusing a fixed-length chromosome; are designed to detect the cluster number automatically.The validity index and adaptive coding schemes are incorporated in an EA for automaticclustering. The authors approach is compared with some widely used validity indices and anadaptive coding scheme on some artificial data sets and two real-world problems. The …,IET Computer Vision,2013,8
A multiobjective cellular genetic algorithm based on 3D structure and cosine crowding measurement,Hu Zhang; Shenmin Song; Aimin Zhou; XZ Gao,Abstract Multiobjective cellular genetic algorithms (MOcGAs) are variants of evolutionarycomputation algorithms by organizing the population into grid structures; which are usually2D grids. This paper proposes a new MOcGA; namely cosine multiobjective cellular geneticalgorithm (C-MCGA); for continuous multiobjective optimization. The CMCGA introduces twonew components: a 3D grid structure and a cosine crowding measurement. The firstcomponent is used to organize the population. Compared with a 2D grid; the 3D grid offers avertical expansion of cells. The second one simultaneously considers the crowdingdistances and location distributions for measuring the crowding degree values for thesolutions. The simulation results show that C-MCGA outperforms two typical MOcGAs andtwo state-of-the-art algorithms; NSGA-II and SPEA2; on a given set of test instances …,International Journal of Machine Learning and Cybernetics,2015,7
An estimation of distribution algorithm based on decomposition for the multiobjective TSP,Feng Gao; Aimin Zhou; Guixu Zhang,The multiobjective evolutionary algorithm based on decomposition (MOEA/D) has gainedmuch attention recently. It is suitable to use scalar objective optimization techniques fordealing with multiobjective optimization problems. In this paper; we propose a newapproach; named multiobjective estimation of distribution algorithm based on decomposition(MEDA/D); which combines MOEA/D with probabilistic model based methods formultiobjective traveling salesman problems (MOTSPs). In MEDA/D; an MOTSP isdecomposed into a set of scalar objective sub-problems and a probabilistic model; usingboth priori and learned information; is built to guide the search for each subproblem. By thecooperation of neighbor sub-problems; MEDA/D could optimize all the sub-problemssimultaneously and thus find an approximation to the original MOTSP in a single run. The …,Natural Computation (ICNC); 2012 Eighth International Conference on,2012,7
Non-negative matrix factorization: a short survey on methods and applications,Zhengyu Huang; Aimin Zhou; Guixu Zhang,Abstract Non-negative matrix factorization (NMF) has been shown to be useful for a varietyof practical applications. To meet the requirements of various applications; some extensionsof NMF have been proposed as well. This paper presents a short survey on some recentdevelopments of NMF on both the algorithms and applications. Some potentialimprovements of NMF are also suggested for future study.,*,2012,7
An estimation of distribution algorithm based on nonparametric density estimation,Luhan Zhou; Aimin Zhou; Guixu Zhang; Chuan Shi,Probabilistic models play a key role in an estimation of distribution algorithm (EDA).Generally; the form of a probabilistic model has to be chosen before executing an EDA. Ineach generation; the probabilistic model parameters will be estimated by training the modelon a set of selected individuals and new individuals are then sampled from the probabilisticmodel. In this paper; we propose to use probabilistic models in a different way: firstlygenerate a set of candidate points; then find some as offspring solutions by a filter which isbased on a nonparametric density estimation method. Based on this idea; we propose anonparametric estimation of distribution algorithm (nEDA) for global optimization. The majordifferences between nEDA and traditional EDAs are (1) nEDA uses a generating filteringstrategy to create new solutions while traditional EDAs use a model building-sampling …,Evolutionary Computation (CEC); 2011 IEEE Congress on,2011,7
Modeling regularity to improve scalability of model-based multiobjective optimization algorithms,Yaochu Jin; Aimin Zhou; Qingfu Zhang; Bernhard Sendhoff; Edward Tsang,Summary Model-based multiobjective optimization is one class of metaheuristics for solvingmultiobjective optimization problems; where a probabilistic model is built from the currentdistribution of the solutions and new candidate solutions are generated from the model. Onemain difficulty in model-based optimization is constructing a probabilistic model that is ableto effectively capture the structure of the problems to enable efficient search. This chapteradvocates a new type of probabilistic model that takes the regularity in the distribution ofPareto-optimal solutions into account. We compare our model to two other model-basedmultiobjective algorithms on a number of test problems to demonstrate that it is scalable tohigh-dimensional optimization problems with or without linkage linkage among the designvariables.,*,2008,7
Modelling the regularity in estimation of distribution algorithm for continuous multi-objective evolutionary optimization with variable linkages,Qingfu Zhang; Aimin Zhou; Yaochu Jin,*,IEEE Transactions on Evolutionary Computation,2006,7
A classification and pareto domination based multiobjective evolutionary algorithm,Jinyuan Zhang; Aimin Zhou; Guixu Zhang,In multiobjective evolutionary algorithms; most selection operators are based on theobjective values or the approximated objective values. It is arguable that the selection inevolutionary algorithms is a classification problem in nature; ie; selection equals toclassifying the selected solutions into one class and the unselected ones into another class.Following this idea; we propose a classification based preselection for multiobjectiveevolutionary algorithms. This approach maintains two external populations: one is a positivedata set which contains a set ofgood'solutions; and the other is a negative data set containsa set ofbad'solutions. In each generation; the two external populations are used to train aclassifier firstly; then the classifier is applied to filter the newly generated candidate solutionsand only the ones labeled as positive are kept as the offspring solutions. The proposed …,Evolutionary Computation (CEC); 2015 IEEE Congress on,2015,6
Approximation model guided selection for evolutionary multiobjective optimization,Aimin Zhou; Qingfu Zhang; Guixu Zhang,Abstract Selection plays a key role in a multiobjective evolutionary algorithm (MOEA). Thedominance based selection operators or indicator based ones are widely used in mostcurrent MOEAs. This paper studies another kind of selection; in which a model is firstly builtto approximate the Pareto front and then guides the selection of promising solutions into thenext generation. Based on this idea; we propose two approximation model guided selection(AMS) operators in this paper: one uses a zero-order model to approximate the Pareto front;and the other uses a first-order model. The experimental results show that the new AMSoperators performs well on some test instances.,International Conference on Evolutionary Multi-Criterion Optimization,2013,6
A decomposition based estimation of distribution algorithm for multiobjective knapsack problems,Yang Li; Aimin Zhou; Guixu Zhang,Multiobjective knapsack problems (MOKPs) are useful for both theoretical studies andpractical applications. This paper proposes a novel algorithm; named multiobjectiveestimation of distribution algorithm based on decomposition (MEDA/D); for dealing withMOKPs. In MEDA/D; a probabilistic model based offspring reproduction operator isincorporated into the multiobjective evolutionary algorithm based on decomposition(MOEA/D). The population is maintained by the MOEA/D framework and new solutions aresampled from the probabilistic models. MEDA/D is applied to a set of test instances andcompared with an MOEA/D with generic crossover/mutation operators. The statistical resultsshow that the new approach is promising for dealing with MOKPs.,Natural Computation (ICNC); 2012 Eighth International Conference on,2012,5
