The MINERVA Project: Database Selection in the Context of P2P Search.,Matthias Bender; Sebastian Michel; Gerhard Weikum; Christian Zimmer,Abstract: This paper presents the MINERVA project that protoypes a distributed searchengine based on P2P techniques. MINERVA is layered on top of a Chord-style overlaynetwork and uses a powerful crawling; indexing; and search engine on every autonomouspeer. We formalize our system model and identify the problem of efficiently selectingpromising peers for a query as a pivotal issue. We revisit existing approaches to thedatabase selection problem and adapt them to our system environment. Measurements areperformed to compare different selection strategies using real-world data. The experimentsshow significant performance differences between the strategies and prove the importanceof a judicious peer selection strategy. The experiments also present first evidence that asmall number of carefully selected peers already provide the vast majority of all relevant …,BTW,2005,58
EnBlogue: emergent topic detection in web 2.0 streams,Foteini Alvanaki; Michel Sebastian; Krithi Ramamritham; Gerhard Weikum,Abstract Emergent topics are newly arising themes in news; blogs; or tweets; often impliedby interesting and unexpected correlations of tags or entities. We present the enBloguesystem for emergent topic detection. The name enBlogue reflects the analogy with emergingtrends in fashion often referred to as en Vogue. EnBlogue continuously monitors Web 2.0streams and keeps track of sudden changes in tag correlations which can be adjusted usingpersonalization to reflect particular user interests. We demonstrate enBlogue with severalreal-time monitoring scenarios as well as with time lapse on archived data.,Proceedings of the 2011 ACM SIGMOD International Conference on Management of data,2011,53
Discovering and exploiting keyword and attribute-value co-occurrences to improve P2P routing indices,Sebastian Michel; Matthias Bender; Nikos Ntarmos; Peter Triantafillou; Gerhard Weikum; Christian Zimmer,Abstract Peer-to-Peer (P2P) search requires intelligent decisions for query routing: selectingthe best peers to which a given query; initiated at some peer; should be forwarded forretrieving additional search results. These decisions are based on statistical summaries foreach peer; which are usually organized on a per-keyword basis and managed in adistributed directory of routing indices. Such architectures disregard the possiblecorrelations among keywords. Together with the coarse granularity of per-peer summaries;which are mandated for scalability; this limitation may lead to poor search result quality. Thispaper develops and evaluates two solutions to this problem; sk-STAT based on single-keystatistics only; and mk-STAT based on additional multi-key statistics. For both cases; hashsketch synopses are used to compactly represent a peer's data items and are efficiently …,Proceedings of the 15th ACM international conference on Information and knowledge management,2006,52
Efficient and decentralized pagerank approximation in a peer-to-peer web search network,Josiane Xavier Parreira; Debora Donato; Sebastian Michel; Gerhard Weikum,Abstract PageRank-style (PR) link analyses are a cornerstone of Web search engines andWeb mining; but they are computationally expensive. Recently; various techniques havebeen proposed for speeding up these analyses by distributing the link graph among multiplesites. However; none of these advanced methods is suitable for a fully decentralized PRcomputation in a peer-to-peer (P2P) network with autonomous peers; where each peer canindependently crawl Web fragments according to the user's thematic interests. In such asetting the graph fragments that different peers have locally available or know about mayarbitrarily overlap among peers; creating additional complexity for the PR computation. Thispaper presents the JXP algorithm for dynamically and collaboratively computing PR scoresof Web pages that are arbitrarily distributed in a P2P network. The algorithm runs at every …,Proceedings of the 32nd international conference on Very large data bases,2006,52
Evaluating top-k queries over incomplete data streams,Parisa Haghani; Sebastian Michel; Karl Aberer,Abstract We study the problem of continuous monitoring of top-k queries over multiple non-synchronized streams. Assuming a sliding window model; this general problem has been awell addressed research topic in recent years. Most approaches; however; assumesynchronized streams where all attributes of an object are known simultaneously to thequery processing engine. In many streaming scenarios though; different attributes of an itemare reported in separate non-synchronized streams which do not allow for exact scorecalculations. We present how the traditional notion of object dominance changes in this casesuch that the k dominance set still includes all and only those objects which have a chanceof being among the top-k results in their life time. Based on this; we propose an exactalgorithm which builds on generating multiple instances of the same object in a way that …,Proceedings of the 18th ACM conference on Information and knowledge management,2009,50
Peer-to-peer information search: Semantic; social; or spiritual?,Matthias Bender; Tom Crecelius; Mouna Kacimi; Sebastian Michel; Josiane Xavier Parreira; Gerhard Weikum,Abstract We consider the network structure and query processing capabilities of socialcommunities like bookmarks and photo sharing communities such as del. icio. us or flickr. Acommon feature of all these networks is that the content is generated by the users and thatusers create social links with other users. The evolving network naturally resembles a peer-to-peer system; where the peers correspond to users. We consider the problem of queryrouting in such a peer-to-peer setting where peers are collaborating to form a distributedsearch engine. We have identified three query routing paradigms: semantic routing basedon query-to-content similarities; social routing based on friendship links within thecommunity; and spiritual routing based on user-to-user similarities such as shared interestsor similar behavior. We discuss how these techniques can be integrated into an existing …,IEEE Data Eng. Bull.,2007,49
Neighborhood-based tag prediction,Adriana Budura; Sebastian Michel; Philippe Cudré-Mauroux; Karl Aberer,Abstract We consider the problem of tag prediction in collaborative tagging systems whereusers share and annotate resources on the Web. We put forward HAMLET; a novelapproach to automatically propagate tags along the edges of a graph which relates similardocuments. We identify the core principles underlying tag propagation for which we derivesuitable scoring models combined in one overall ranking formula. Leveraging these scores;we present an efficient top-k tag selection algorithm that infers additional tags by carefullyinspecting neighbors in the document graph. Experiments using real-world datademonstrate the viability of our approach in large-scale environments where tags arescarce.,European Semantic Web Conference,2009,44
Bookmark-driven Query Routing in Peer-to-Peer Web Search.,Matthias Bender; Sebastian Michel; Gerhard Weikum; Christian Zimmer,Abstract: We consider the problem of collaborative Web search and query routing strategiesin a peer-to-peer (P2P) environment. In our architecture every peer has a full-fledged searchengine with a (thematically focused) crawler and a local index whose contents may betailored to the user's specific interest profile. Peers are autonomous and post meta-information about their bookmarks and index lists to a global directory; which is efficientlyimplemented in a decentralized manner using Chordstyle distributed hash tables. A queryposed by one peer is first evaluated locally; if the result is unsatisfactory the query isforwarded to selected peers. These peers are chosen based on a benefit/cost measurewhere benefit reflects the thematic similarity of peers' interest profiles; derived frombookmarks; and cost captures estimated peer load and response time. The meta …,Workshop on Peer-to-Peer Information Retrieval,2004,42
The gist of everything new: personalized top-k processing over web 2.0 streams,Parisa Haghani; Sebastian Michel; Karl Aberer,Abstract Web 2.0 portals have made content generation easier than ever with millions ofusers contributing news stories in form of posts in weblogs or short textual snippets as inTwitter. Efficient and effective filtering solutions are key to allow users stay tuned to this ever-growing ocean of information; releasing only relevant trickles of personal interest. Inclassical information filtering systems; user interests are formulated using standard IRtechniques and data from all available information sources is filtered based on a predefinedabsolute quality-based threshold. In contrast to this restrictive approach which may stilloverwhelm the user with the returned stream of data; we envision a system whichcontinuously keeps the user updated with only the top-k relevant new information.Freshness of data is guaranteed by considering it valid for a particular time interval …,Proceedings of the 19th ACM international conference on Information and knowledge management,2010,39
Sensor metadata management and its application in collaborative environmental research,Nicholas Dawes; K Ashwin Kumar; Sebastian Michel; Karl Aberer; Michael Lehning,This paper considers metadata generation and tracking in a collaborative environmentwhere users publish raw sensor data in the form of virtual sensors and post-process data bymeans of filtering; modeling; or query processing techniques. In the metadata systemdescribed; data from different sources with different provenance will be enriched with furthermetadata at each processing step to describe the processing implemented and/orobservations which may explain anomalies in the data. The management of this data is thesubject of this paper. In the context of sensor data processing; in particular in theenvironmental sciences; there is still a large gap between data acquisition and metadatagathering; further complicated by the problem of combining both. In this paper; an attempt ismade to bridge the gap between data management and semantic annotation. This paper …,eScience; 2008. eScience'08. IEEE Fourth International Conference on,2008,39
Minerva∞: A scalable efficient peer-to-peer search engine,Sebastian Michel; Peter Triantafillou; Gerhard Weikum,Abstract The promises inherent in users coming together to form data sharing networkcommunities; bring to the foreground new problems formulated over such dynamic; evergrowing; computing; storage; and networking infrastructures. A key open challenge is toharness these highly distributed resources toward the development of an ultra scalable;efficient search engine. From a technical viewpoint; any acceptable solution must fullyexploit all available resources dictating the removal of any centralized points of control;which can also readily lead to performance bottlenecks and reliability/availability problems.Equally importantly; however; a highly distributed solution can also facilitate pluralism ininforming users about internet content; which is crucial in order to preclude the formation ofinformation-resource monopolies and the biased visibility of content from economically …,Proceedings of the ACM/IFIP/USENIX 2005 International Conference on Middleware,2005,39
Iqn routing: Integrating quality and novelty in p2p querying and ranking,Sebastian Michel; Matthias Bender; Peter Triantafillou; Gerhard Weikum,Abstract We consider a collaboration of peers autonomously crawling the Web. A pivotalissue when designing a peer-to-peer (P2P) Web search engine in this environment is queryrouting: selecting a small subset of (a potentially very large number of relevant) peers tocontact to satisfy a keyword query. Existing approaches for query routing work well ondisjoint data sets. However; naturally; the peers' data collections often highly overlap; aspopular documents are highly crawled. Techniques for estimating the cardinality of theoverlap between sets; designed for and incorporated into information retrieval engines arevery much lacking. In this paper we present a comprehensive evaluation of appropriateoverlap estimators; showing how they can be incorporated into an efficient; iterativeapproach to query routing; coined Integrated Quality Novelty (IQN). We propose to further …,International Conference on Extending Database Technology,2006,38
A reproducible benchmark for p2p retrieval,Thomas Neumann; Matthias Bender; Sebastian Michel; Gerhard Weikum; Philippe Bonnet; Ioana Manolescu,Abstract With the growing popularity of information retrieval (IR) in distributed systems and inparticular {P2P} Web search; a huge number of protocols and prototypes have beenintroduced in the literature. However; nearly every paper considers a different benchmark forits experimental evaluation; rendering their mutual comparison and the quantification ofperformance improvements an impossible task. We present a standardized; generalpurpose benchmark for {P2P IR} systems that finally makes this possible. We start bypresenting a detailed requirement analysis for such a standardized benchmark frameworkthat allows for reproducible and comparable experimental setups without sacrificingflexibility to suit different system models. We further suggest Wikipedia as a publicly-available and all-purpose document corpus and finally introduce a simple but yet flexible …,Untitled Event,2006,38
LSH At Large-Distributed KNN Search in High Dimensions.,Parisa Haghani; Sebastian Michel; Philippe Cudré-Mauroux; Karl Aberer,ABSTRACT We consider K-Nearest Neighbor search for high dimensional data in large-scale structured Peer-to-Peer networks. We present an efficient mapping scheme based onp-stable Locality Sensitive Hashing to assign hash buckets to peers in a Chord-style overlaynetwork. To minimize network traffic; we process queries in an incremental top-K fashionleveraging on a locality preserving mapping to the peer space. Furthermore; we considerload balancing by harnessing estimates of the resulting data mapping; which follows anormal distribution. We report on a comprehensive performance evaluation using highdimensional real-world data; demonstrating the suitability of our approach.,WebDB,2008,36
Global document frequency estimation in peer-to-peer web search,Matthias Bender; Sebastian Michel; Peter Triantafillou; Gerhard Weikum,This paper presents an efficient solution for the problem of estimating global documentfrequencies in a large-scale P2P network with very high dynamics where peers can join andleave the network on short notice. In particular; the developed method takes into account thefact that the local document collections of autonomous peers may arbitrarily overlap; so thatglobal counting needs to be duplicateinsensitive. The method is based on hash sketches asa technique for compact data synopses. Experimental studies demonstrate the estimator'saccuracy; scalability; and ability to cope with high dynamics. Moreover; the benefit forranking P2P search results is shown by experiments with real-world Web data and queries.,Proc. of the 9th Int. Workshop on the web and databases,2006,34
Environmental Monitoring 2.0,Sebastian Michel; Ali Salehi; Liqian Luo; Nicholas Dawes; Karl Aberer; Guillermo Barrenetxea; Mathias Bavay; Aman Kansal; K Ashwin Kumar; Suman Nath; Marc Parlange; Stewart Tansley; Catharine van Ingen; Feng Zhao; Yongluan Zhou,A sensor network data gathering and visualization infrastructure is demonstrated;comprising of Global Sensor Networks (GSN) middleware and Microsoft SensorMap. Usersare invited to actively participate in the process of monitoring real-world deployments andcan inspect measured data in the form of contour plots overlayed onto a high resolution mapand a digital topographic model. Users can go back in time virtually to search for interestingevents or simply to visualize the temporal dependencies of the data. The system presentedis not only interesting and visually enticing for non-expert users but brings substantialbenefits to environmental scientists. The easily installed data acquisition component as wellas the powerful data sharing and visualization platform opens up new ground incollaborative data gathering and interpretation in the spirit of Web 2.0 applications.,Data Engineering; 2009. ICDE'09. IEEE 25th International Conference on,2009,33
The juxtaposed approximate pagerank method for robust pagerank approximation in a peer-to-peer web search network,Josiane Xavier Parreira; Carlos Castillo; Debora Donato; Sebastian Michel; Gerhard Weikum,Abstract We present Juxtaposed approximate PageRank (JXP); a distributed algorithm forcomputing PageRank-style authority scores of Web pages on a peer-to-peer (P2P) network.Unlike previous algorithms; JXP allows peers to have overlapping content and requires no apriori knowledge of other peers' content. Our algorithm combines locally computed authorityscores with information obtained from other peers by means of random meetings among thepeers in the network. This computation is based on a Markov-chain state-lumping technique;and iteratively approximates global authority scores. The algorithm scales with the numberof peers in the network and we show that the JXP scores converge to the true PageRankscores that one would obtain with a centralized algorithm. Finally; we show how to deal withmisbehaving peers by extending JXP with a reputation model.,The VLDB Journal—The International Journal on Very Large Data Bases,2008,30
Distributed top-k aggregation queries at large,Thomas Neumann; Matthias Bender; Sebastian Michel; Ralf Schenkel; Peter Triantafillou; Gerhard Weikum,Abstract Top-k query processing is a fundamental building block for efficient ranking in alarge number of applications. Efficiency is a central issue; especially for distributed settings;when the data is spread across different nodes in a network. This paper introduces noveloptimization methods for top-k aggregation queries in such distributed environments. Theoptimizations can be applied to all algorithms that fall into the frameworks of the prior TPUTand KLEE methods. The optimizations address three degrees of freedom: 1) hierarchicallygrouping input lists into top-k operator trees and optimizing the tree structure; 2) computingdata-adaptive scan depths for different input sources; and 3) data-adaptive sampling of asmall subset of input sources in scenarios with hundreds or thousands of query-relevantnetwork nodes. All optimizations are based on a statistical cost model that utilizes local …,Distributed and Parallel Databases,2009,23
Database selection and result merging in p2p web search,Sergey Chernov; Pavel Serdyukov; Matthias Bender; Sebastian Michel; Gerhard Weikum; Christian Zimmer,Abstract Intelligent Web search engines are extremely popular now. Currently; onlycommercial centralized search engines like Google can process terabytes of Web data.Alternative search engines fulfilling collaborative Web search on a voluntary basis areusually based on a blooming Peer-to-Peer (P2P) technology. In this paper; we investigatethe effectiveness of different database selection and result merging methods in the scope ofP2P Web search engine Minerva. We adapt existing measures for database selection andresults merging; all directly derived from popular document ranking measures; to addressthe specific issues of P2P Web search. We propose a general approach to both tasks basedon the combination of pseudo-relevance feedback methods. From experiments with TRECWeb data; we observe that pseudo-relevance feedback improves quality of distributed …,*,2007,21
P2P web search: Make it light; make it fly,Matthias Bender; Sebastian Michel; Josiane Xavier Parreira; Tom Crecelius,ABSTRACT We propose a live demonstration of MinervaLight; a P2P Web search engine.MinervaLight combines the (previously separate) focused crawler BINGO!(to harvest Webdata); the local search engine TopX; and our P2P Web search system MINERVA under onecommon user interface. The crawler unattendedly downloads and indexes Web data; wherethe scope of the focused crawl can be tailored to the thematic interest profile of the user. Theresult of this process is a local search index; which is used by TopX to evaluate user queries.In the background; MinervaLight continuously computes compact statistical synopses thatdescribe a user's local search index and publishes that information to a conceptually global;but physically fully decentralized directory. MinervaLight offers a search interface whereusers can submit queries to MINERVA. Sophisticated query routing strategies are used to …,CIDR,2007,20
Picasso-to sing; you must close your eyes and draw,Aleksandar Stupar; Sebastian Michel,Abstract We study the problem of automatically assigning appropriate music pieces to apicture or; in general; series of pictures. This task; commonly referred to as soundtracksuggestion; is non-trivial as it requires a lot of human attention and a good deal ofexperience; with master pieces distinguished; eg; with the Academy Award for Best OriginalScore. We put forward PICASSO to solve this task in a fully automated way. PICASSO makesuse of genuine samples obtained from first-class contemporary movies. Hence; the trainingset can be arbitrarily large and is also inexpensive to obtain but still provides an excellentsource of information. At query time; PICASSO employs a three-level algorithm. First; itselects for a given query image a ranking of the most similar screenshots taken; andsubsequently; selects for each screenshot the most similar songs to the music played in …,Proceedings of the 34th international ACM SIGIR conference on Research and development in Information Retrieval,2011,19
GSN; Middleware for Streaming World (Best Demo Award),Ali Salehi; Mehdi Riahi; Sebastian Michel; Karl Aberer,Page 1. Architecture Ali Salehi; Mehdi Riahi; Sebastian Michel; Karl Aberer http://gsn.sf.nethttp://nextick.org Middleware for Data Streams Knowing When to Slide – Efficient schedulingfor Sliding Window Processing Problems: ❖ Sensor network deployment is time consuming. ❖Heterogeneous devices; different abstractions. ❖ Data integration is challenging. Deployments:Surveillance; Sensor Networks; Financial Markets ❖ Data integration is challenging. ❖ Changesafter the deployment are expensive. ❖ Applications have common requirements. Our Solution: ❖Zero-programming sensor network setup. ❖ Declarative deployment configuration. ❖ Supportslatest platforms and hardware: ❖ Designed for scalability and flexibility: TinyOS (1.x/2.x); BTNodes;WiseNodes; HTTP; RFID readers; Networked cameras; USB cameras and many more …,10th international conference on mobile data management (MDM 2009),2009,15
From Web 1.0 to Web 2.0 and back-: how did your grandma use to tag?,Sheila Kinsella; Adriana Budura; Gleb Skobeltsyn; Sebastian Michel; John G Breslin; Karl Aberer,Abstract We consider the applicability of terms extracted from anchortext as a source of Webpage descriptions in the form of tags. With a relatively simple and easy-to-use method; weshow that anchortext significantly overlaps with tags obtained from the popular taggingportal del. icio. us. Considering the size and diversity of the user community potentiallyinvolved in social tagging; this observation is rather surprising. Furthermore; we show by anevaluation using human-created relevance assessments the general suitability of theanchortext tag generation in terms of user-perceived precision values. The awareness of thiseasy-to-obtain source of tags could trigger the rise of new tagging portals pushed by thisautomatic bootstrapping process or be applied in already existing portals to increase thenumber of tags per page by merely looking at the anchortext which exists anyway.,Proceedings of the 10th ACM workshop on Web information and data management,2008,15
Picasso: automated soundtrack suggestion for multi-modal data,Aleksandar Stupar; Sebastian Michel,Abstract We demonstrate PICASSO; a novel approach to soundtrack recommendation.Given text; video; or image documents; PICASSO selects the best fitting music pieces; out ofa given set of files; for instance; a user's personal mp3 collection. This task; commonlyreferred to as soundtrack suggestion; is non-trivial as it requires a lot of human attention anda good deal of experience; with master pieces distinguished; eg; with the Academy Awardfor Best Original Score. We put forward PICASSO to solve this task in a fully automated way.We address the problem by extracting the required information; in form of music/screenshotsamples; from available contemporary movies; making the training set easily obtainable.The training set is further extended with information acquired from movie scripts andsubtitles; giving us a richer description of the action and atmosphere expressed in a …,Proceedings of the 20th ACM international conference on Information and knowledge management,2011,14
Continuous query evaluation over distributed sensor networks,Oana Jurca; Sebastian Michel; Alexandre Herrmann; Karl Aberer,In this paper we address the problem of processing continuous multi-join queries; overdistributed data streams. Our approach makes use of existing work in the field ofpublish/subscribe systems. We show how these principles can be ported to our envisionedarchitectural model by enriching the common query model with location dependentattributes. We allow users to subscribe to a set of sensor attributes; a service that requiresprocessing multi-join correlation queries. The goal is to decrease the overall network trafficconsumption by removing redundant subscriptions and eliminating unrequested eventsclose to the publishing sensors. This is non-trivial; especially in the presence of multi-joinqueries without any central control mechanism. Our approach is based on the concept offilter-split-forward phases for efficient subscription filtering and placement inside the …,Data Engineering (ICDE); 2010 IEEE 26th International Conference on,2010,14
To tag or not to tag-: harvesting adjacent metadata in large-scale tagging systems,Adriana Budura; Sebastian Michel; Philippe Cudré-Mauroux; Karl Aberer,Abstract We present HAMLET; a suite of principles; scoring models and algorithms toautomatically propagate metadata along edges in a document neighborhood. As ashowcase scenario we consider tag prediction in community-based Web 2.0 taggingapplications. Experiments using real-world data demonstrate the viability of our approach inlarge-scale environments where tags are scarce. To the best of our knowledge; HAMLET isthe first system to promote an efficient and precise reuse of shared metadata in highlydynamic; large-scale Web 2.0 tagging systems.,Proceedings of the 31st annual international ACM SIGIR conference on Research and development in information retrieval,2008,14
A comparative study of pub/sub methods in structured P2P networks,Matthias Bender; Sebastian Michel; Sebastian Parkitny; Gerhard Weikum,Abstract Methods for publish/subscribe applications over P2P networks have been aresearch issue for a long time. Many approaches have been developed and evaluated; buttypically each based on different assumptions; which makes their mutual comparison verydifficult if not impossible. We identify two design patterns that can be used to implementpublish/subscribe applications over structured P2P networks and provide an analyticalanalysis of their complexity. Based on a characterization of different real-world usagescenarios we present evidence as to which approach is preferable for certain applicationclasses. Finally; we present simulation results that support our analysis.,*,2007,13
Making SENSE: socially enhanced search and exploration,Tom Crecelius; Mouna Kacimi; Sebastian Michel; Thomas Neumann; Josiane Xavier Parreira; Ralf Schenkel; Gerhard Weikum,Abstract Online communities like Flickr; del. icio. us and YouTube have establishedthemselves as very popular and powerful services for publishing and searching contents;but also for identifying other users who share similar interests. In these communities; dataare usually annotated with carefully selected and often semantically meaningful tags;collaboratively chosen by the user who uploaded an item and other users who came acrossthe item. Items like urls or videos are typically retrieved by issueing queries that consist of aset of tags; returning items that have been frequently annotated with these tags. However;users often prefer a more personalized way of searching over such a'global'search;exploiting preferences of and connections between users. The SENSE system presented inthis demo supports hybrid personalization along two dimensions: in the social dimension …,Proceedings of the VLDB Endowment,2008,12
On the usage of global document occurrences in peer-to-peer information systems,Odysseas Papapetrou; Sebastian Michel; Matthias Bender; Gerhard Weikum,Abstract There exist a number of approaches for query processing in Peer-to-Peerinformation systems that efficiently retrieve relevant information from distributed peers.However; very few of them take into consideration the overlap between peers: as the mostpopular resources (eg; documents or files) are often present at most of the peers; a largefraction of the documents eventually received by the query initiator are duplicates. Wedevelop a technique based on the notion of global document occurrences (GDO) that; whenprocessing a query; penalizes frequent documents increasingly as more and more peerscontribute their local results. We argue that the additional effort to create and maintain theGDO information is reasonably low; as the necessary information can be piggybacked ontothe existing communication. Early experiments indicate that our approach significantly …,OTM Confederated International Conferences" On the Move to Meaningful Internet Systems",2005,11
