Scalable logging through emerging non-volatile memory,Tianzheng Wang; Ryan Johnson,Abstract Emerging byte-addressable; non-volatile memory (NVM) is fundamentally changingthe design principle of transaction logging. It potentially invalidates the need for flush-before-commit as log records are persistent immediately upon write. Distributed logging---a onceprohibitive technique for single node systems in the DRAM era---becomes a promisingsolution to easing the logging bottleneck because of the non-volatility and high performanceof NVM. In this paper; we advocate NVM and distributed logging on multicore and multi-socket hardware. We identify the challenges brought by distributed logging and discusssolutions. To protect committed work in NVM-based systems; we propose passive groupcommit; a lightweight; practical approach that leverages existing hardware and groupcommit. We expect that durable processor cache is the ultimate solution to protecting …,Proceedings of the VLDB Endowment,2014,92
Apparatus using circuit manager to associate a single circuit with each host application where the circuit is shared by a plurality of client applications,*,A computer architecture that permits applications resident on remote" client" computers tocommunicate simply and efficiently with applications resident on a central server isdisclosed. Client applications can effectively retrieve information from the server withoutdetailed knowledge of server applications; the location of a requested data item or theparticular hardware configuration of the host or even the client. A circuit manager moduleopens and maintains a communication circuit to the appropriate server application;supervising routing of messages from all client applications to that server application. Thecircuit manager also receives all incoming messages; routing them to the appropriate clientapplications. A client application can specify message destination in the form of a specificcircuit (which requires substantial program awareness of communication patterns); or an …,*,1997,88
An open-label extension study to investigate the long-term safety and tolerability of THC/CBD oromucosal spray and oromucosal THC spray in patients with terminal...,Jeremy R Johnson; Dominique Lossignol; Mary Burnell-Nugent; Marie T Fallon,Abstract Context Chronic pain in patients with advanced cancer poses a serious clinicalchallenge. The Δ9-tetrahydrocannabinol (THC)/cannabidiol (CBD) oromucosal spray (USAdopted Name; nabiximols; Sativex®) is a novel cannabinoid formulation currentlyundergoing investigation as an adjuvant therapy for this treatment group. Objectives Thisfollow-up study investigated the long-term safety and tolerability of THC/CBD spray and THCspray in relieving pain in patients with advanced cancer. Methods In total; 43 patients withcancer-related pain experiencing inadequate analgesia despite chronic opioid dosing; whohad participated in a previous three-arm (THC/CBD spray; THC spray; or placebo); two-week parent randomized controlled trial; entered this open-label; multicenter; follow-upstudy. Patients self-titrated THC/CBD spray (n= 39) or THC spray (n= 4) to symptom relief …,Journal of pain and symptom management,2013,85
PLP: page latch-free shared-everything OLTP,Ippokratis Pandis; Pinar Tözün; Ryan Johnson; Anastasia Ailamaki,Abstract Scaling the performance of shared-everything transaction processing systems tohighly-parallel multicore hardware remains a challenge for database system designers.Recent proposals alleviate locking and logging bottlenecks in the system; leaving pagelatching as the next potential problem. To tackle the page latching problem; we proposephysiological partitioning (PLP). The PLP design applies logical-only partitioning;maintaining the desired properties of shared-everything designs; and introduces a multi-rooted B+ Tree index structure (MRBTree) which enables the partitioning of the accesses atthe physical page level. Logical partitioning and MRBTrees together ensure that allaccesses to a given index page come from a single thread and; hence; can be entirely latch-free; an extended design makes heap page accesses thread-private as well. Eliminating …,Proceedings of the VLDB Endowment,2011,82
Here are my data files. here are my queries. where are my results?,Stratos Idreos; Ioannis Alagiannis; Ryan Johnson; Anastasia Ailamaki,ABSTRACT Database management systems (DBMS) provide incredible flexibility andperformance when it comes to query processing; scalability and accuracy. To fully exploitDBMS features; however; the user must define a schema; load the data; tune the system forthe expected workload; and answer several questions. Should the database use a column-store; a row-store or some hybrid format? What indices should be created? All thesequestions make for a formidable and time-consuming hurdle; often deterring newapplications or imposing high cost to existing ones. A characteristic example is that ofscientific databases with huge data sets. The prohibitive initialization cost and complexitystill forces scientists to rely on “ancient” tools for their data management tasks; delayingscientific understanding and progress. Users and applications collect their data in flat files …,Proceedings of 5th Biennial Conference on Innovative Data Systems Research,2011,73
Row-wise parallel predicate evaluation,Ryan Johnson; Vijayshankar Raman; Richard Sidle; Garret Swart,Abstract Table scans have become more interesting recently due to greater use of ad-hocqueries and greater availability of multi-core; vector-enabled hardware. Table scanperformance is limited by value representation; table layout; and processing techniques. Inthis paper we propose a new layout and processing technique for efficient one-passpredicate evaluation. Starting with a set of rows with a fixed number of bits per column; weappend columns to form a set of banks and then pad each bank to a supported machineword length; typically 16; 32; or 64 bits. We then evaluate partial predicates on the columnsof each bank; using a novel evaluation strategy that evaluates column level equality; rangetests; IN-list predicates; and conjuncts of these predicates; simultaneously on multiplecolumns within a bank; and on multiple rows within a machine register. This approach …,Proceedings of the VLDB Endowment,2008,73
gmodels: Various R programming tools for model fitting,GREGORY R Warnes; Ben Bolker; Thomas Lumley; Randall C Johnson,*,Includes R source code and/or documentation contributed by Bolker B; Lumley T; Johnson RC. R package version,2006,72
Analysis of android applications' permissions,Ryan Johnson; Zhaohui Wang; Corey Gagnon; Angelos Stavrou,We developed an architecture that automatically searches for and downloads Androidapplications from the Android Market. Furthermore; we created a detailed mapping ofAndroid application programming interface (API) calls to the required permission (s); if any;for each call. We then performed an analysis of 141;372 Android applications to determine ifthey have the appropriate set of permissions based on the static analysis of the APKbytecode of each application. Our findings indicate that the majority of mobile softwaredevelopers are not using the correct permission set and that they either over-specify orunder-specify their security requirements.,Software Security and Reliability Companion (SERE-C); 2012 IEEE Sixth International Conference on,2012,63
Computer-assisted personal interviewing: an experimental evaluation of data quality and cost,Reginald P Baker; Robert A Johnson,Abstract This article uses experimental data from the National Longitudinal Survey (NLS) tocompare the quality and costs of data collected using computer-assisted personalinterviewing (CAPI) and traditional paper-and-pencil personal interviewing (PAPI). Theexperiment was carried out as part of the NLS Youth Cohort (NLS/Y); a continuinglongitudinal face-to-face survey of United States residents who were aged 14-21 in 1979.Interviewers were randomly assigned to conduct personal interviews using the same NLS/Yquestionnaire as adapted for administration by either PAPI or CAPI. The results suggest that;compared with PAPI; CAPI yields lower item nonresponse rates and greater respondentwillingness to disclose sensitive information. Few distributions of responses obtained usingCAPI differ substantially from those obtained by administering the same questionnaire …,Journal of Official Statistics,1995,61
Evaluating and repairing write performance on flash devices,Radu Stoica; Manos Athanassoulis; Ryan Johnson; Anastasia Ailamaki,Abstract In the last few years NAND flash storage has become more and more popular asprice per GB and capacity both improve at exponential rates. Flash memory offers significantbenefits compared to magnetic hard disk drives (HDDs) and DBMSs are highly likely to useflash as a general storage backend; either alone or in heterogeneous storage solutions withHDDs. Flash devices; however; respond quite differently than HDDs for common accesspatterns; and recent research shows a strong asymmetry between read and writeperformance. Moreover; flash storage devices behave unpredictably; showing a highdependence on previous IO history and usage patterns. In this paper we investigate how aDBMS can overcome these issues to take full advantage of flash memory as persistentstorage. We propose new a flash aware data layout---append and pack---which stabilizes …,Proceedings of the Fifth International Workshop on Data Management on New Hardware,2009,59
Decoupling contention management from scheduling,F Ryan Johnson; Radu Stoica; Anastasia Ailamaki; Todd C Mowry,Abstract Many parallel applications exhibit unpredictable communication between threads;leading to contention for shared objects. The choice of contention management strategyimpacts strongly the performance and scalability of these applications: spinning providesmaximum performance but wastes significant processor resources; while blocking-basedapproaches conserve processor resources but introduce high overheads on the critical pathof computation. Under situations of high or changing load; the operating system complicatesmatters further with arbitrary scheduling decisions which often preempt lock holders; leadingto long serialization delays until the preempted thread resumes execution. We observe thatcontention management is orthogonal to the problems of scheduling and load managementand propose to decouple them so each may be solved independently and effectively. To …,ACM SIGARCH Computer Architecture News,2010,58
Improving OLTP scalability using speculative lock inheritance,Ryan Johnson; Ippokratis Pandis; Anastasia Ailamaki,Abstract Transaction processing workloads provide ample request level concurrency whichhighly parallel architectures can exploit. However; the resulting heavy utilization of coredatabase services also causes resource contention within the database engine itself andlimits scalability. Meanwhile; many database workloads consist of short transactions whichaccess only a few database records each; often with stringent response time requirements.Performance of these short transactions is determined largely by the amount of overhead thedatabase engine imposes for services such as logging; locking; and transactionmanagement. This paper highlights the negative scalability impact of database locking; aneffect which is especially severe for short transactions running on highly concurrentmulticore hardware. We propose and evaluate Speculative Lock Inheritance; a technique …,Proceedings of the VLDB Endowment,2009,53
TPC-E vs. TPC-C: characterizing the new TPC-E benchmark via an I/O comparison study,Shimin Chen; Anastasia Ailamaki; Manos Athanassoulis; Phillip B Gibbons; Ryan Johnson; Ippokratis Pandis; Radu Stoica,Abstract TPC-E is a new OLTP benchmark recently approved by the Transaction ProcessingPerformance Council (TPC). In this paper; we compare TPC-E with the familiar TPCCbenchmark in order to understand the behavior of the new TPC-E benchmark. In particular;we compare the I/O access patterns of the two benchmarks by analyzing two OLTP disktraces. We find that (i) TPC-E is more read intensive with a 9.7: 1 I/O read to write ratio; whileTPC-C sees a 1.9: 1 read-to-write ratio; and (ii) although TPC-E uses pseudo-realistic data;TPC-E's I/O access pattern is as random as TPC-C. The latter suggests that like TPC-C; TPC-E can benefit from SSDs; which have superior random I/O support. To verify this; we replayboth disk traces on an Intel X25-E SSD and see dramatic improvements for both TPC-C andTPC-E.,ACM SIGMOD Record,2011,51
To share or not to share?,Ryan Johnson; Stavros Harizopoulos; Nikos Hardavellas; Kivanc Sabirli; Ippokratis Pandis; Anastasia Ailamaki; Naju G Mancheril; Babak Falsafi,Abstract Intuitively; aggressive work sharing among concurrent queries in a databasesystem should always improve performance by eliminating redundant computation or dataaccesses. We show that; contrary to common intuition; this is not always the case in practice;especially in the highly parallel world of chip multiprocessors. As the number of cores in thesystem increases; a trade-off appears between exploiting work sharing opportunities and theavailable parallelism. To resolve the trade-off; we develop an analytical approach thatpredicts the effect of work sharing in multi-core systems. Database systems can use themodel to determine; statically or at runtime; whether work sharing is beneficial and apply itonly when appropriate. The contributions of this paper are as follows. First; we introduce andanalyze the effects of the trade-off between work sharing and parallelism on database …,Proceedings of the 33rd international conference on Very large data bases,2007,50
Scalability of write-ahead logging on multicore and multisocket hardware,Ryan Johnson; Ippokratis Pandis; Radu Stoica; Manos Athanassoulis; Anastasia Ailamaki,Abstract The shift to multi-core and multi-socket hardware brings new challenges todatabase systems; as the software parallelism determines performance. Even thoughdatabase systems traditionally accommodate simultaneous requests; a multitude ofsynchronization barriers serialize execution. Write-ahead logging is a fundamental;omnipresent component in ARIES-style concurrency and recovery; and one of the mostimportant yet-to-be addressed potential bottlenecks; especially in OLTP workloads makingfrequent small changes to data. In this paper; we identify four logging-related impediments todatabase system scalability. Each issue challenges different level in the softwarearchitecture:(a) the high volume of small-sized I/O requests may saturate the disk;(b)transactions hold locks while waiting for the log flush;(c) extensive context switching …,The VLDB Journal—The International Journal on Very Large Data Bases,2012,43
National geographic desk reference to nature's medicine,Steven Foster; Rebecca L Johnson,For millennia; humans have looked to nature for remedies to ailments great and small. Longbefore formal science enabled us to take a systematic approach to medicine; healers usedplants to alleviate pain; ease the symptoms of dozens of diseases; and treat complaints ofevery kind. And today; countless people still use medicinal plants; whether in traditionalroles or as building blocks for new research and innovative drugs. Featuring 350 full-colorphotographs; botanical drawings; and maps; this accessible; fact-filled book is based on thework of renowned botanical experts and presents alphabetically arranged; beautifullyillustrated entries for hundreds of plants touted for thousands of years to soothe; even heal.Each is clearly described; with full details of its physical appearance and medicinal uses; itsorigins and geographic distribution; how it's harvested and used in conventional and …,*,2008,43
gmodels; various R programming tools for model fitting. R package version 2.15. 0,GR Warnes; B Bolker; T Lumley; RC Johnson,*,*,2009,41
School‐based indicated prevention: a randomised trial of group therapy,Paul McArdle; David Moseley; Toby Quibell; Rob Johnson; Ann Allen; Donna Hammal; Ann LeCouteur,Background: One hundred and twenty-two children identified by teachers as at risk forbehavioural or emotional problems were randomly allocated to drama-group therapy or to acurriculum-studies control; based in school. Methods: One hundred and seventeencompleted the intervention phase of the trial; which comprised 12 hour-long sessions. Post-intervention self-reports showed significant effects associated with both interventions.Results: However; there was a clear advantage of group therapy over both a waiting listcontrol and curriculum studies; according to teacher reports. This was true also ofcategorical analyses focusing on those with the most severe symptoms. Conclusions: Theseanalyses confirmed sustained teacher-reported improvement over a year-long follow-upperiod.,Journal of Child Psychology and Psychiatry,2002,41
International variations in youth drug use: the effect of individual behaviours; peer and family influences; and geographical location,Paul McArdle; Auke Wiegersma; Eilish Gilvarry; Steven McCarthy; Michael Fitzgerald; Brigitta Kolte; Aoife Brinkley; Maria Blom; Ingo Stoeckel; Anna Pierolini; Ingo Michels; Rob Johnson; Stephan Quensel,Page 1. Special Topic Section Addictive Behaviour of Adolescents and Young Adults Editor: M.Krausz (Hamburg) Eur Addict Res 2000;6:163–169 International Variations in Youth Drug Use:The Effect of Individual Behaviours; Peer and Family Influences; and Geographical LocationPaulMcArdle AukeWiegersma EilishGilvarry StevenMcCarthy MichaelFitzgerald BrigittaKolteAoifeBrinkley MariaBlom IngoStoeckel AnnaPierolini IngoMichels RobJohnson Stephan QuenselDepartment of Child Health; University of Newcastle upon Tyne; UK Dr. Paul McArdle Departmentof Child Health; University of Newcastle upon Tyne 1 Tankerville Terrace Newcastle upon Tyne;NE2 3AH (UK) Tel. +44 191 2196471; E-Mail Mcardlep@aol.com ABC Fax + 41 61 306 12 34E-Mail karger@karger.ch www.karger.com © 2000 S. Karger AG; Basel 1022–6877/00/0064–0163$17.50/0 Accessible online at: www.karger.com/journals/ear …,European Addiction Research,2000,40
A new look at the roles of spinning and blocking,Ryan Johnson; Manos Athanassoulis; Radu Stoica; Anastasia Ailamaki,Abstract Database engines face growing scalability challenges as core counts exponentiallyincrease each processor generation; and the efficiency of synchronization primitives used toprotect internal data structures is a crucial factor in overall database performance. The trade-offs between different implementation approaches for these primitives shift significantly withincreasing degrees of available hardware parallelism. Blocking synchronization; which haslong been the favored approach in database systems; becomes increasingly unattractive asgrowing core counts expose its bottlenecks. Spinning implementations improve peak systemthroughput by a factor of 2x or more for 64 hardware contexts; but suffer from poorperformance under load. In this paper we analyze the shifting trade-off between spinningand blocking synchronization; and observe that the trade-off can be simplified by isolating …,Proceedings of the Fifth International Workshop on Data Management on New Hardware,2009,32
Carcinogenesis by cancer chemotherapeutic agents: Second malignancies complicating Hodgkin’s disease in remission,GP Canellos; VT De Vita; JC Arseneau; RC Johnson,Abstract It has been long known that in some types of malignant disease there exists anassociated propensity to develop other malignant tumors. Acute leukemia complicating thecourse of polycythemia vera and the increased incidence of skin cancer in chroniclymphocytic leukemia are well known (M odan; 1965; H yman; 1969). It has remainedenigmatic whether the disease renders the host more likely to develop second tumors orwhether the therapy itself in certain settings; is capable of inducing genetic changes whichsubsequently lead to malignant degeneration. The importance of second tumor inductionemerges only if the patient with advanced disease can survive; with treatment; long enoughto increase his risk. This is especially true in the atomic bomb radiation induced leukemiaswhere a latent period of over 5 years was required before an increased incidence of …,*,1974,31
Critical sections: re-emerging scalability concerns for database storage engines,Ryan Johnson; Ippokratis Pandis; Anastasia Ailamaki,Abstract Critical sections in database storage engines impact performance and scalabilitymore as the number of hardware contexts per chip continues to grow exponentially. Withenough threads in the system; some critical section will eventually become a bottleneck.While algorithmic changes are the only long-term solution; they tend to be complex andcostly to develop. Meanwhile; changes in enforcement of critical sections require much lesseffort. We observe that; in practice; many critical sections are so short that enforcing themcontributes a significant or even dominating fraction of their total cost and tuning themdirectly improves database system performance. The contribution of this paper is two-fold:we (a) make a thorough performance comparison of the various synchronization primitivesin the database system developer's toolbox and highlight the best ones for practical use …,Proceedings of the 4th international workshop on Data management on new hardware,2008,26
Synovial osteochondromatosis: a case report and review of the literature,Gerard V Yu; Roger L Zema; Richard WS Johnson,Synovial osteochondromatosis is a benign disease of unknown etiology that involves thearticular and periarticular structures. The disorder primarily affects men; and trauma is themost common predisposing factor. The authors review the literature; clinical findings;proposed etiology; classification; ancillary tests; histopathology; differential diagnosis;treatment options; and prognosis. A case report of this rare entity is also presented.(J AmPodiatr Med Assoc 92 (4): 247-254; 2002),Journal of the American Podiatric Medical Association,2002,26
The schedule for affective disorders and schizophrenia for school age children,WJ Chambers; J Puig-Antich; M Hirsch; P Paez; MA Tabrizi; R Johnson,*,Arch Gen Psychiatry,1985,26
Repeatability and workability evaluation of SIGMOD 2011,Philippe Bonnet; Stefan Manegold; Matias Bjørling; Wei Cao; Javier Gonzalez; Joel Granados; Nancy Hall; Stratos Idreos; Milena Ivanova; Ryan Johnson; David Koop; Tim Kraska; René Müller; Dan Olteanu; Paolo Papotti; Christine Reilly; Dimitris Tsirogiannis; Cong Yu; Juliana Freire; Dennis Shasha,Abstract SIGMOD has offered; since 2008; to verify the experiments published in the papersaccepted at the conference. This year; we have been in charge of reproducing theexperiments provided by the authors (repeatability); and exploring changes to experimentparameters (workability). In this paper; we assess the SIGMOD repeatability process in termsof participation; review process and results. While the participation is stable in terms ofnumber of submissions; we find this year a sharp contrast between the high participationfrom Asian authors and the low participation from American authors. We also find that mostexperiments are distributed as Linux packages accompanied by instructions on how to setupand run the experiments. We are still far from the vision of executable papers.,ACM SIGMOD Record,2011,25
A matter of life and death,Michael West,We took great care that there could be no bias in interpretation of data by using differentresearchers to collect HR data; from those collecting the mortality data and those analysingthe results since we did not want the analysis to be influenced by knowledge of thehospitals. Even so; there is the danger that the results could be due to other factors such asthe geographical or regional variations in mortality. Hospitals in poor areas might have highmortality rates and might attract less able HR practitioners; the high flyers preferring to go tothe top teaching hospitals. We therefore subtracted any effects due to the size and wealth ofthe hospital measured by hospital income and local health needs since both are likely to co-vary with mortality. To obtain a measure of local health needs; we used the UKGovernment's published 'High Level Indicators'; which measure the ratio of the actual …,People Management,2002,25
Biotechnology or organic? Extensive or intensive? Global or local? A critical review of potential pathways to resolve the global food crisis,Evan Fraser; Alexander Legwegoh; KC Krishna; Mike CoDyre; Goretty Dias; Shelley Hazen; Rylea Johnson; Ralph Martin; Lisa Ohberg; Sri Sethuratnam; Lauren Sneyd; John Smithers; Rene Van Acker; Jennifer Vansteenkiste; Hannah Wittman; Rickey Yada,Abstract While experts agree that poverty; population; energy prices; climate change; andsocio-political dynamics undermine global food security; there is no agreement on effectivestrategies to meet this challenge. For example; some promote “high tech” solutions (egbiotechnology) designed to boost yield while others prefer local food systems. To betterunderstand these debates; this article explores four perspectives from the literature:(1)technology to increase food production;(2) equitable food distribution;(3) policies to reducepollution and waste; and (4) community action to promote sovereign food systems. Thepaper concludes with recommendations on how food scientists can navigate thesecontroversies to help research and policy making.,Trends in Food Science & Technology,2016,24
Eliminating unscalable communication in transaction processing,Ryan Johnson; Ippokratis Pandis; Anastasia Ailamaki,Abstract Multicore hardware demands software parallelism. Transaction processingworkloads typically exhibit high concurrency; and; thus; provide ample opportunities forparallel execution. Unfortunately; because of the characteristics of the application;transaction processing systems must moderate and coordinate communication betweenindependent agents; since it is notoriously difficult to implement high performing transactionprocessing systems that incur no communication whatsoever. As a result; transactionprocessing systems cannot always convert abundant; even embarrassing; request-levelparallelism into execution parallelism due to communication bottlenecks. Transactionprocessing system designers must therefore find ways to achieve scalability while stillallowing communication to occur. To this end; we identify three forms of communication in …,The VLDB Journal,2014,22
A parallel spatial data analysis infrastructure for the cloud,Suprio Ray; Bogdan Simion; Angela Demke Brown; Ryan Johnson,Abstract Spatial data analysis applications are emerging from a wide range of domains suchas building information management; environmental assessments and medical imaging.Time-consuming computational geometry algorithms make these applications slow; even formedium-sized datasets. At the same time; there is a rapid expansion in available processingcores; through multicore machines and Cloud computing. The confluence of these trendsdemands effective parallelization of spatial query processing. Unfortunately; traditionalparallel spatial databases are ill-equipped to deal with the performance heterogeneity that iscommon in the Cloud. We introduce Niharika; a parallel spatial data analysis infrastructurethat exploits all available cores in a heterogeneous cluster. Niharika first uses a declusteringtechnique that creates balanced spatial partitions. Then; Niharika adapts to performance …,Proceedings of the 21st ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems,2013,21
Scalable and dynamically balanced shared-everything OLTP with physiological partitioning,Pınar Tözün; Ippokratis Pandis; Ryan Johnson; Anastasia Ailamaki,Abstract Scaling the performance of shared-everything transaction processing systems tohighly parallel multicore hardware remains a challenge for database system designers.Recent proposals alleviate locking and logging bottlenecks in the system; leaving pagelatching as the next potential problem. To tackle the page latching problem; we proposephysiological partitioning (PLP). PLP applies logical-only partitioning; maintaining thedesired properties of sharedeverything designs; and introduces a multi-rooted B+ Tree indexstructure (MRBTree) that enables the partitioning of the accesses at the physical page level.Logical partitioning and MRBTrees together ensure that all accesses to a given index pagecome from a single thread and; hence; can be entirely latch free; an extended design makesheap page accesses thread private as well. Moreover; MRBTrees offer an infrastructure …,The VLDB Journal—The International Journal on Very Large Data Bases,2013,20
